Package,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
sparqlwrapper,3.27,0.670648523,6.70648523,64,3.6,738,sparqlwrapper-2.0.0,8,0.000118,0.00327,5,4.525495077
django-compressor,3.27,0.676399093,6.76399093,89,1.1,9525,django-compressor-4.3.1,4,3.70E-05,0.00048,8,3.71133031
nptyping,3.27,0.786029828,7.86029828,68,3.2,604,nptyping-2.5.0,5,5.10E-05,0.00146,3,4.776766093
plotly,3.24,0.628840967,6.28840967,97,0.3,548,plotly-5.14.1,47,0.000243,0.02071,7,3.276136557
starkbank-ecdsa,3.24,0.669023772,6.69023772,78,2.2,2747,starkbank-ecdsa-2.2.0,2,5.70E-05,0.00094,1,4.043412573
great-expectations-experimental,3.24,0.625580398,6.25580398,82,1.8,9195,great-expectations-experimental-0.1.20230414008,1,3.50E-05,0,183,3.765267993
chart-studio,3.24,0.654365499,6.54365499,75,2.5,9136,chart-studio-1.1.0,5,3.70E-05,0.00048,37,4.094551663
tzlocal,3.22,0.67877519,6.7877519,84,1.6,869,tzlocal-4.3,39,0.000343,0.01906,3,3.869250633
python-json-logger,3.22,0.597006155,5.97006155,88,1.2,513,python-json-logger-2.0.7,8,0.000151,0.00375,1,3.46335385
matplotlib-inline,3.22,0.622476295,6.22476295,73,2.7,467,matplotlib-inline-0.1.6,7,9.50E-05,0.00498,2,4.048254317
addict,3.22,0.769963802,7.69963802,73,2.7,2642,addict-2.4.0,6,9.70E-05,0.00277,1,4.53987934
ffmpy,3.22,0.790608291,7.90608291,74,2.6,6443,ffmpy-0.3.0,2,3.80E-05,0.00094,1,4.57536097
ipdb,3.22,0.593128687,5.93128687,81,1.9,8397,ipdb-0.13.11,4,3.70E-05,0.00046,20,3.68376229
python-decouple,3.22,0.750972652,7.50972652,75,2.5,2469,python-decouple-3.8,2,5.00E-05,0.00091,1,4.40990884
jsonref,3.22,0.780124423,7.80124423,72,2.8,3306,jsonref-1.1.0,7,6.40E-05,0.00331,1,4.60708141
dominate,3.22,0.756600665,7.56600665,80,2,7186,dominate-2.7.0,3,6.40E-05,0.00142,1,4.262002217
social-auth-app-django,3.22,0.586708796,5.86708796,91,0.9,11508,social-auth-app-django-4.0.0,3,4.20E-05,0.00048,43,3.32902932
mss,3.22,0.630804577,6.30804577,83,1.7,764,mss-8.0.3,3,5.00E-05,0.00139,1,3.742681923
dataproperty,3.22,0.937568973,9.37568973,70,3,4763,dataproperty-0.55.0,4,6.00E-05,0.001,9,5.198563243
qdldl,3.22,0.802990579,8.02990579,62,3.8,3265,qdldl-0.1.7,5,5.80E-05,0.00101,9,5.016635263
workalendar,3.22,0.633957657,6.33957657,77,2.3,3134,workalendar-17.0.0,6,4.40E-05,0.00091,8,3.95319219
confuse,3.22,0.768729785,7.68729785,68,3.2,1157,confuse-2.0.1,5,6.10E-05,0.00183,2,4.702432617
spacy-alignments,3.22,0.730245012,7.30245012,70,3,4359,spacy-alignments-0.9.0,2,4.90E-05,0.00096,1,4.507483373
pypinyin,3.22,0.742944998,7.42944998,84,1.6,4164,pypinyin-0.48.0,4,5.50E-05,0.00185,1,4.083149993
gmplot,3.22,0.618188904,6.18188904,64,3.6,1190,gmplot-1.4.1,1,3.50E-05,0,28,4.333963013
databricks-cli,3.19,0.57980099,5.7980099,91,0.9,6826,databricks-cli-0.17.6,9,5.30E-05,0.00142,35,3.2960033
requests-file,3.19,0.78677135,7.8677135,70,3,1533,requests-file-1.5.1,8,9.30E-05,0.00323,29,4.6859045
flask-caching,3.19,0.717657355,7.17657355,69,3.1,2871,flask-caching-2.0.2,5,4.10E-05,0.00139,12,4.48885785
eth-account,3.19,0.614968324,6.14968324,79,2.1,90,eth-account-0.8.0,11,5.10E-05,0.00153,20,3.813227747
umap-learn,3.19,0.641052331,6.41052331,91,0.9,955,umap-learn-0.5.3,11,4.80E-05,0.00183,20,3.500174437
josepy,3.19,0.659504647,6.59504647,62,3.8,1121,josepy-1.13.0,9,5.10E-05,0.00144,12,4.528348823
django-mptt,3.19,0.690065963,6.90065963,88,1.2,3034,django-mptt-0.14.0,6,6.60E-05,0.00238,6,3.76355321
glean-parser,3.19,0.764591294,7.64591294,84,1.6,10636,glean-parser-7.1.0,9,5.00E-05,0.00046,32,4.145304313
asyncio-nats-client,3.19,0.748429663,7.48429663,67,3.3,1744,asyncio-nats-client-0.11.5,3,7.00E-05,0.00139,1,4.658098877
aioprometheus,3.19,0.775072021,7.75072021,68,3.2,13155,aioprometheus-21.8.0,3,4.10E-05,0.00046,27,4.713573403
google-ads,3.16,0.747303509,7.47303509,88,1.2,6119,google-ads-21.0.0,10,3.90E-05,0.00046,65,3.94434503
msoffcrypto-tool,3.16,0.786197967,7.86197967,76,2.4,1892,msoffcrypto-tool-5.0.1,3,3.70E-05,0.00055,6,4.473993223
hug,3.16,0.709885625,7.09885625,62,3.8,2900,hug-2.6.1,11,0.000198,0.00411,29,4.686285417
mccabe,3.14,0.899157905,8.99157905,83,1.7,2567,mccabe-0.7.0,6,8.00E-05,0.0031,1,4.61052635
secretstorage,3.14,0.724188097,7.24188097,72,2.8,197,secretstorage-3.3.3,8,0.000125,0.00292,7,4.393960323
aioitertools,3.14,0.783561809,7.83561809,82,1.8,724,aioitertools-0.11.0,1,4.20E-05,0.00053,1,4.258539363
multiprocess,3.14,0.920651519,9.20651519,86,1.4,160,multiprocess-0.70.14,15,0.000102,0.00711,2,4.58217173
pure-eval,3.14,0.799310003,7.99310003,68,3.2,482,pure-eval-0.2.2,3,6.90E-05,0.00154,1,4.77770001
python-slugify,3.14,0.748462234,7.48462234,83,1.7,1614,python-slugify-8.0.1,23,0.000156,0.01057,2,4.108207447
docstring-parser,3.14,0.633472179,6.33472179,78,2.2,1424,docstring-parser-0.15,5,7.80E-05,0.00246,1,3.89157393
wsproto,3.14,0.689471338,6.89471338,80,2,921,wsproto-1.2.0,8,0.000158,0.00306,3,4.011571127
sshtunnel,3.14,0.683100264,6.83100264,80,2,6066,sshtunnel-0.4.0,2,4.60E-05,0.00048,9,3.990334213
thinc,3.14,0.551039203,5.51039203,85,1.5,1392,thinc-8.1.9,14,4.50E-05,0.00088,23,3.38346401
preshed,3.14,0.768399029,7.68399029,82,1.8,1388,preshed-3.0.8,6,5.30E-05,0.00237,3,4.207996763
pylint-plugin-utils,3.14,0.780588649,7.80588649,72,2.8,3638,pylint-plugin-utils-0.7,2,5.00E-05,0.00048,9,4.581962163
automat,3.14,0.749980862,7.49980862,81,1.9,1199,automat-22.10.0,8,7.80E-05,0.00312,4,4.179936207
dm-tree,3.14,0.768635328,7.68635328,80,2,357,dm-tree-0.1.8,11,8.80E-05,0.00557,1,4.275451093
funcy,3.14,0.751538938,7.51538938,75,2.5,1476,funcy-2.0,10,8.30E-05,0.00466,1,4.385129793
robotframework-requests,3.14,0.874252877,8.74252877,80,2,4871,robotframework-requests-0.9.4,3,3.80E-05,0.00046,29,4.62750959
django-js-asset,3.14,0.798982647,7.98982647,70,3,3035,django-js-asset-2.0.0,3,0.000131,0.00107,5,4.709942157
dnslib,3.14,0.623175254,6.23175254,68,3.2,7870,dnslib-0.9.23,1,5.00E-05,0.00046,1,4.19058418
zstd,3.14,0.691395088,6.91395088,66,3.4,7242,zstd-1.5.5.1,3,5.70E-05,0.00142,1,4.484650293
ptpython,3.14,0.610873286,6.10873286,72,2.8,10333,ptpython-0.33,5,5.90E-05,0.00048,8,4.016244287
pyct,3.14,0.923984466,9.23984466,62,3.8,6244,pyct-0.5.0,4,0.0001,0.0016,2,5.393281553
humiolib,3.14,0.790559735,7.90559735,81,1.9,6502,humiolib-0.2.5,4,3.80E-05,0.00048,46,4.315199117
numdifftools,3.14,0.771375133,7.71375133,62,3.8,1724,numdifftools-0.9.41,5,4.90E-05,0.00139,9,4.884583777
mdutils,3.14,0.644260553,6.44260553,81,1.9,5362,mdutils-1.3.1,1,4.10E-05,0.00046,1,3.827535177
janome,3.14,0.767419655,7.67419655,80,2,2682,janome-0.4.2,1,4.20E-05,0.00046,1,4.27139885
parsy,3.14,0.777929266,7.77929266,75,2.5,8075,parsy-1.4.0,1,3.70E-05,0.00046,1,4.473097553
bitmath,3.14,0.775946131,7.75946131,60,4,5169,bitmath-1.3.3.1,1,4.20E-05,0.00048,1,4.966487103
hypothesis-jsonschema,3.14,0.792282133,7.92282133,78,2.2,3760,hypothesis-jsonschema-0.22.1,3,6.50E-05,0.00046,28,4.420940443
tbump,3.14,0.692968387,6.92968387,77,2.3,3408,tbump-6.9.0,5,4.20E-05,0.00048,9,4.123227957
rtoml,3.14,0.671641247,6.71641247,68,3.2,1857,rtoml-0.9.0,1,6.20E-05,0.00048,1,4.35213749
qrcode,3.11,0.735210432,7.35210432,78,2.2,944,qrcode-7.4.2,12,9.50E-05,0.00418,4,4.22070144
eth-abi,3.11,0.622011937,6.22011937,85,1.5,89,eth-abi-4.0.0,10,6.60E-05,0.00299,13,3.61003979
sudachidict-core,3.11,0.70748233,7.0748233,80,2,10593,sudachidict-core-20210608,2,4.20E-05,0.00046,5,4.061607767
cvxopt,3.11,0.642166633,6.42166633,79,2.1,791,cvxopt-1.3.0,7,8.70E-05,0.00322,1,3.87722211
cpplint,3.11,0.574689652,5.74689652,71,2.9,8685,cpplint-1.6.1,2,4.50E-05,0.00091,1,3.918965507
funcparserlib,3.11,0.785623436,7.85623436,62,3.8,224,funcparserlib-1.0.1,4,0.000458,0.00229,1,4.92207812
pyxirr,3.11,0.670064086,6.70064086,70,3,8766,pyxirr-0.9.0,1,3.80E-05,0.00046,1,4.27021362
tomli,3.05,0.70663582,7.0663582,73,2.7,789,tomli-2.0.1,54,0.001175,0.03078,1,4.2721194
cached-property,3.05,0.759226144,7.59226144,82,1.8,1348,cached-property-1.5.2,29,0.000217,0.01371,1,4.14742048
installer,3.05,0.642151618,6.42151618,92,0.8,4321,installer-0.7.0,2,5.10E-05,0.00096,1,3.423838727
pandocfilters,3.05,0.749316962,7.49316962,76,2.4,490,pandocfilters-1.5.0,5,5.00E-05,0.00287,1,4.314389873
hpack,3.05,0.75988039,7.5988039,76,2.4,922,hpack-4.0.0,1,0.000183,0.00088,1,4.3496013
zstandard,3.05,0.638496138,6.38496138,82,1.8,4463,zstandard-0.21.0,1,3.80E-05,0.00048,1,3.744987127
frozendict,3.05,0.775212705,7.75212705,79,2.1,1783,frozendict-2.3.7,8,0.000147,0.00384,1,4.300709017
aiosqlite,3.05,0.831619249,8.31619249,86,1.4,2262,aiosqlite-0.19.0,4,6.40E-05,0.00194,1,4.255397497
ghp-import,3.05,0.671641247,6.71641247,66,3.4,10340,ghp-import-2.1.0,2,4.20E-05,0.00057,4,4.388804157
ifaddr,3.05,0.615885365,6.15885365,65,3.5,2578,ifaddr-0.1.7,5,8.80E-05,0.00258,1,4.23628455
scs,3.05,0.679489814,6.79489814,64,3.6,3262,scs-3.2.3,5,4.90E-05,0.00113,9,4.481632713
logzero,3.05,0.779158956,7.79158956,61,3.9,598,logzero-1.7.0,11,0.000103,0.00509,1,4.913863187
doit,3.05,0.721281804,7.21281804,65,3.5,8580,doit-0.36.0,3,3.70E-05,0.00046,5,4.587606013
icecream,3.05,0.760474772,7.60474772,62,3.8,53,icecream-2.1.3,5,6.50E-05,0.00046,6,4.81824924
pdbpp,3.05,0.746460224,7.46460224,61,3.9,9033,pdbpp-0.10.3,4,3.70E-05,0.00046,5,4.804867413
rdkit-pypi,3.05,0.797545425,7.97545425,62,3.8,8552,rdkit-pypi-2022.9.5,3,4.50E-05,0.00046,3,4.941818083
honcho,3.05,0.605870009,6.05870009,64,3.6,5546,honcho-1.1.0,1,5.00E-05,0.00046,1,4.236233363
datapackage,3.05,0.743676782,7.43676782,60,4,7174,datapackage-1.15.2,10,3.80E-05,0.00046,73,4.828922607
akshare,3.05,0.621136395,6.21136395,87,1.3,4158,akshare-1.9.55,18,3.70E-05,0.00046,64,3.52045465
geonamescache,3.05,0.671641247,6.71641247,68,3.2,13491,geonamescache-1.5.0,1,3.90E-05,0.00048,1,4.32213749
adjusttext,3.05,0.791224875,7.91224875,66,3.4,8014,adjusttext-0.8,3,4.00E-05,0.00046,29,4.78741625
patsy,3.03,0.767246895,7.67246895,84,1.6,269,patsy-0.5.3,12,8.50E-05,0.00466,6,4.100822983
boto,3.03,0.49978448,4.9978448,82,1.8,564,boto3-1.26.114,52,0.000556,0.02243,27,3.275948267
hypothesis,3.03,0.478982695,4.78982695,100,0,103,hypothesis-4.57.1,4,5.90E-05,0.00105,3,2.606608983
ray,3.03,0.496479929,4.96479929,82,1.8,356,ray-2.3.1,44,5.90E-05,0.00274,209,3.264933097
altgraph,3.03,0.648632331,6.48632331,75,2.5,2767,altgraph-0.17.3,2,6.10E-05,0.00098,1,4.005441103
hexbytes,3.03,0.778165779,7.78165779,76,2.4,94,hexbytes-0.3.0,18,0.000126,0.00899,1,4.40388593
eradicate,3.03,0.638618758,6.38618758,77,2.3,3636,eradicate-2.2.0,2,5.60E-05,0.00096,1,3.90539586
rpyc,3.03,0.601189134,6.01189134,78,2.2,2932,rpyc-5.3.1,2,3.80E-05,0.0005,2,3.747297113
submitit,3.03,0.686054831,6.86054831,90,1,10974,submitit-1.4.5,3,5.00E-05,0.00046,3,3.63018277
django-grappelli,3.03,0.565375952,5.65375952,85,1.5,2370,django-grappelli-3.0.5,2,6.00E-05,0.00091,1,3.394586507
xmltodict,3,0.758371323,7.58371323,79,2.1,815,xmltodict-0.13.0,40,0.000418,0.01866,1,4.22790441
textfsm,3,0.702461172,7.02461172,68,3.2,3218,textfsm-1.1.2,4,8.00E-05,0.00098,3,4.408203907
pytest-runner,2.97,0.76844719,7.6844719,73,2.7,780,pytest-runner-6.0.0,2,5.00E-05,0.00094,1,4.451490633
semantic-version,2.97,0.692931909,6.92931909,76,2.4,2560,semantic-version-2.10.0,11,0.000113,0.00533,1,4.09977303
pathos,2.97,0.936625473,9.36625473,88,1.2,2555,pathos-0.3.0,10,6.40E-05,0.00281,5,4.51208491
pathy,2.97,0.789206408,7.89206408,78,2.2,1387,pathy-0.10.1,5,4.70E-05,0.0014,93,4.35402136
convertdate,2.97,0.640772887,6.40772887,67,3.3,1086,convertdate-2.4.0,6,7.50E-05,0.00255,2,4.225909623
locket,2.97,0.804820293,8.04820293,68,3.2,580,locket-1.0.0,2,6.00E-05,0.00117,1,4.739400977
parse-type,2.97,0.831273596,8.31273596,72,2.8,1360,parse-type-0.6.0,3,6.20E-05,0.00057,3,4.69424532
pympler,2.97,0.603160719,6.03160719,67,3.3,2403,pympler-1.0.1,3,4.40E-05,0.0015,1,4.10053573
gdown,2.97,0.761759001,7.61759001,76,2.4,1032,gdown-4.7.1,14,0.000103,0.00414,34,4.32919667
readchar,2.97,0.760558739,7.60558739,75,2.5,1311,readchar-4.0.5,11,0.000126,0.00482,2,4.35852913
mbstrdecoder,2.97,0.810147226,8.10147226,67,3.3,1901,mbstrdecoder-1.1.2,4,9.60E-05,0.00162,2,4.790490753
diff-match-patch,2.97,0.957075661,9.57075661,77,2.3,1907,diff-match-patch-20200713,5,6.60E-05,0.00233,1,4.94691887
strictyaml,2.97,0.671641247,6.71641247,75,2.5,5740,strictyaml-1.7.3,4,4.40E-05,0.00137,4,4.06213749
pyscreenshot,2.97,0.62872184,6.2872184,68,3.2,3352,pyscreenshot-3.1,5,4.00E-05,0.00048,5,4.152406133
coveralls,2.97,0.589477288,5.89477288,64,3.6,8841,coveralls-3.3.1,4,4.20E-05,0.00046,31,4.154924293
ghapi,2.97,0.671641247,6.71641247,75,2.5,3480,ghapi-1.0.3,7,8.90E-05,0.00137,5,4.06213749
hstspreload,2.97,0.800496396,8.00496396,66,3.4,7837,hstspreload-2023.1.1,1,4.80E-05,0.0005,1,4.791654653
tableschema,2.97,0.678659886,6.78659886,60,4,7175,tableschema-1.20.2,12,4.20E-05,0.00094,72,4.585532953
google-api-python-client-stubs,2.97,0.819836692,8.19836692,68,3.2,9692,google-api-python-client-stubs-1.16.0,2,3.50E-05,0,68,4.78945564
throttler,2.97,0.758071102,7.58071102,62,3.8,4239,throttler-1.2.2,1,3.60E-05,0.00048,1,4.78357034
srt,2.97,0.731817321,7.31817321,65,3.5,12539,srt-3.5.3,1,4.20E-05,0.00046,1,4.596057737
html-sanitizer,2.97,0.785711332,7.85711332,71,2.9,13147,html-sanitizer-1.9.3,2,3.50E-05,0,5,4.57570444
meshio,2.97,0.713025905,7.13025905,60,4,3374,meshio-5.3.4,6,5.20E-05,0.00183,10,4.70008635
rebulk,2.97,0.803684147,8.03684147,62,3.8,5187,rebulk-3.2.0,1,4.70E-05,0.00048,1,4.935613823
zhon,2.97,0.757337243,7.57337243,71,2.9,7820,zhon-1.1.5,2,9.40E-05,0.00091,1,4.481124143
maya,2.97,0.611198006,6.11198006,60,4,7116,maya-0.6.1,7,3.70E-05,0.00048,15,4.36066002
hypothesis-graphql,2.97,0.819689476,8.19689476,71,2.9,6892,hypothesis-graphql-0.10.0,2,3.50E-05,0,12,4.68896492
python-gdcm,2.97,0.814159196,8.14159196,64,3.6,5198,python-gdcm-3.0.21,1,4.10E-05,0.00048,1,4.903863987
tzdata,2.95,0.744991043,7.44991043,85,1.5,25,tzdata-2023.3,5,0.000998,0.021274,1,3.96663681
telethon,2.95,0.603283544,6.03283544,88,1.2,10218,telethon-0.19.1.6,3,3.60E-05,0.00046,4,3.39427848
eth-typing,2.95,0.631392849,6.31392849,79,2.1,92,eth-typing-3.3.0,9,0.000186,0.00503,1,3.787976163
pyluach,2.95,0.819074692,8.19074692,63,3.7,3136,pyluach-2.2.0,1,4.40E-05,0.0005,1,4.94691564
pywebview,2.95,0.715030573,7.15030573,82,1.8,9730,pywebview-4.0.2,3,4.20E-05,0.00046,3,3.966768577
scikit-image,2.92,0.45153039,4.5153039,94,0.6,362,scikit-image-0.20.0,65,0.000352,0.02569,42,2.678434633
google-apitools,2.92,0.725617754,7.25617754,64,3.6,1669,google-apitools-0.5.32,10,6.40E-05,0.00231,13,4.59205918
graphql-relay,2.89,0.785591543,7.85591543,62,3.8,1209,graphql-relay-2.0.1,5,0.000102,0.00134,5,4.848638477
txaio,2.89,0.697625474,6.97625474,71,2.9,1198,txaio-23.1.1,2,5.10E-05,0.00118,1,4.255418247
pick,2.89,0.770714185,7.70714185,71,2.9,1948,pick-2.2.0,3,5.90E-05,0.00137,1,4.499047283
py-mini-racer,2.89,0.777190232,7.77190232,64,3.6,1790,py-mini-racer-0.6.0,2,4.50E-05,0.00096,1,4.75396744
asgi-correlation-id,2.89,0.641685339,6.41685339,71,2.9,12528,asgi-correlation-id-4.1.0,2,4.50E-05,0.00046,5,4.06895113
jupyterlab-pygments,2.86,0.787011077,7.87011077,76,2.4,486,jupyterlab-pygments-0.2.2,2,4.30E-05,0.00137,1,4.37670359
tabulate,2.84,0.646809249,6.46809249,80,2,126,tabulate-0.9.0,116,0.000864,0.05436,1,3.769364163
toml,2.84,0.660148803,6.60148803,84,1.6,127,toml-0.10.2,86,0.000646,0.04071,1,3.68049601
python-magic,2.84,0.59347194,5.9347194,81,1.9,328,python-magic-0.4.27,11,0.000111,0.00514,1,3.5582398
tblib,2.81,0.706811729,7.06811729,87,1.3,582,tblib-1.7.0,4,5.30E-05,0.00207,1,3.726039097
python-redis-lock,2.81,0.760296662,7.60296662,69,3.1,10667,python-redis-lock-4.0.0,2,4.20E-05,0.00046,4,4.504322207
casefy,2.81,0.847646259,8.47646259,62,3.8,2361,casefy-0.1.7,1,5.80E-05,0.0005,1,5.028820863
puremagic,2.81,0.819686038,8.19686038,62,3.8,7322,puremagic-1.15,2,4.00E-05,0.00091,1,4.935620127
ipyleaflet,2.81,0.714374967,7.14374967,79,2.1,5001,ipyleaflet-0.17.2,6,3.90E-05,0.00094,48,4.017916557
tldextract,2.78,0.668804317,6.68804317,86,1.4,1532,tldextract-3.4.0,16,0.000138,0.00568,31,3.622681057
google-python-cloud-debugger,2.78,0.618421684,6.18421684,79,2.1,1255,google-python-cloud-debugger-3.5,6,3.50E-05,0,86,3.68807228
imap-tools,2.78,0.634238001,6.34238001,80,2,10513,imap-tools-1.0.0,1,5.00E-05,0.00046,1,3.707460003
pyheif,2.78,0.78977818,7.8977818,72,2.8,9337,pyheif-0.7.1,2,5.00E-05,0.00046,4,4.492593933
ropgadget,2.78,0.741117542,7.41117542,85,1.5,2931,ropgadget-7.3,2,3.80E-05,0.0005,2,3.897058473
pyserial,2.76,0.575906728,5.75906728,75,2.5,1318,pyserial-3.5,57,0.001117,0.02682,1,3.673022427
raven,2.76,0.645435096,6.45435096,67,3.3,3690,raven-6.10.0,11,0.000139,0.0042,12,4.17145032
matrix-client,2.76,0.735369267,7.35369267,60,4,4102,matrix-client-0.4.0,3,4.50E-05,0.00046,28,4.704564223
adal,2.73,0.614407138,6.14407138,64,3.6,6701,adal-1.2.7,8,6.00E-05,0.00187,34,4.158023793
lazy-object-proxy,2.73,0.748424391,7.48424391,81,1.9,2105,lazy-object-proxy-1.9.0,9,0.000108,0.00432,1,4.038081303
pox,2.73,0.951928945,9.51928945,79,2.1,2570,pox-0.3.2,2,5.70E-05,0.00109,1,4.783096483
ppft,2.73,0.952703423,9.52703423,82,1.8,2571,ppft-1.7.6.6,2,5.70E-05,0.00109,1,4.685678077
mock,2.7,0.595581417,5.95581417,89,1.1,1715,mock-5.0.2,13,0.000104,0.00603,1,3.251938057
tifffile,2.7,0.745554601,7.45554601,81,1.9,379,tifffile-2023.4.12,27,0.000151,0.01109,7,4.018515337
ua-parser,2.7,0.677654235,6.77654235,91,0.9,2412,ua-parser-0.16.1,3,0.000131,0.00142,1,3.45884745
fabric,2.7,0.611756936,6.11756936,84,1.6,1951,fabric-2.5.0,3,4.50E-05,0.00046,10,3.47252312
pyaml,2.7,0.777336254,7.77336254,77,2.3,1513,pyaml-21.10.1,12,0.00011,0.00521,2,4.257787513
eth-utils,2.7,0.612692148,6.12692148,85,1.5,93,eth-utils-2.1.0,18,0.000222,0.00777,7,3.44230716
dash-bootstrap-components,2.7,0.743496063,7.43496063,85,1.5,6200,dash-bootstrap-components-1.4.1,3,4.10E-05,0.00091,78,3.87832021
intelhex,2.7,0.775776024,7.75776024,61,3.9,10793,intelhex-2.3.0,2,4.20E-05,0.00094,1,4.78592008
pysimplegui,2.7,0.627136601,6.27136601,82,1.8,10176,pysimplegui-4.60.4,2,5.10E-05,0.00091,1,3.590455337
aiosmtplib,2.7,0.759162327,7.59162327,78,2.2,2274,aiosmtplib-2.0.1,1,3.90E-05,0.00046,1,4.163874423
pysam,2.7,0.697125396,6.97125396,85,1.5,12670,pysam-0.18.0,1,3.70E-05,0.00046,1,3.72375132
python-socks,2.7,0.811582128,8.11582128,79,2.1,5239,python-socks-2.2.0,4,7.20E-05,0.00142,2,4.30527376
extract-msg,2.7,0.619215326,6.19215326,90,1,7894,extract-msg-0.29.0,6,3.90E-05,0.00048,9,3.29738442
imagecodecs,2.7,0.804555488,8.04555488,73,2.7,7862,imagecodecs-2023.3.16,6,4.90E-05,0.00183,3,4.481851627
mo-logs,2.7,0.690129403,6.90129403,67,3.3,10607,mo-logs-4.23.21108,5,4.70E-05,0.00048,5,4.300431343
six,2.68,0.758409361,7.58409361,79,2.1,22,six-1.16.0,893,0.020897,0.460884,1,4.121364537
msrest,2.68,0.612067897,6.12067897,76,2.4,6703,msrest-0.7.1,7,6.10E-05,0.001,42,3.733559657
msrestazure,2.68,0.626316327,6.26316327,76,2.4,6702,msrestazure-0.6.4,5,4.10E-05,0.00091,46,3.781054423
jsonlines,2.68,0.651731411,6.51731411,79,2.1,354,jsonlines-3.1.0,7,5.60E-05,0.00238,3,3.76577137
marshmallow-oneofschema,2.68,0.902389054,9.02389054,64,3.6,10396,marshmallow-oneofschema-3.0.1,2,3.60E-05,0.00048,7,5.101296847
jsmin,2.68,0.778539786,7.78539786,61,3.9,3364,jsmin-3.0.1,8,0.000102,0.0037,1,4.788465953
lmfit,2.68,0.720547191,7.20547191,79,2.1,3944,lmfit-1.2.0,7,4.80E-05,0.00139,13,3.995157303
flask-restplus,2.68,0.580613696,5.80613696,61,3.9,4781,flask-restplus-0.13.0,8,4.70E-05,0.00091,39,4.12871232
ffmpeg-python,2.65,0.773170421,7.73170421,64,3.6,589,ffmpeg-python-0.2.0,7,7.90E-05,0.00233,3,4.66056807
djoser,2.65,0.717875076,7.17875076,80,2,11505,djoser-2.1.0,6,4.10E-05,0.00046,63,3.94291692
mip,2.65,0.610947195,6.10947195,72,2.8,11047,mip-1.15.0,2,4.10E-05,0.00046,4,3.853157317
schema,2.62,0.730696409,7.30696409,84,1.6,1975,schema-0.7.5,13,0.0001,0.00564,2,3.842321363
fuzzywuzzy,2.62,0.726854971,7.26854971,79,2.1,1890,fuzzywuzzy-0.18.0,18,0.000124,0.00788,4,3.996183237
dictor,2.59,0.804832354,8.04832354,73,2.7,8381,dictor-0.1.10,1,4.50E-05,0.00046,1,4.446107847
sahi,2.57,0.609061955,6.09061955,73,2.7,13359,sahi-0.11.13,11,5.10E-05,0.00048,41,3.786873183
junit-xml,2.54,0.636618183,6.36618183,70,3,3304,junit-xml-1.9,3,6.80E-05,0.00094,2,3.968727277
flask-restful,2.54,0.671641247,6.71641247,89,1.1,1510,flask-restful-0.3.9,14,7.80E-05,0.00466,14,3.45213749
pynndescent,2.54,0.762716922,7.62716922,85,1.5,956,pynndescent-0.5.9,7,4.40E-05,0.001,17,3.889056407
python-xlib,2.54,0.597369122,5.97369122,71,2.9,1463,python-xlib-0.33,8,0.000508,0.00329,3,3.80456374
pytest-shutil,2.54,0.743041183,7.43041183,64,3.6,10127,pytest-shutil-1.7.0,11,3.90E-05,0.00091,20,4.52347061
mo-imports,2.54,0.697704728,6.97704728,67,3.3,10608,mo-imports-3.149.20327,3,7.70E-05,0.001,2,4.272349093
yara-python,2.54,0.670008504,6.70008504,79,2.1,1821,yara-python-4.2.3,1,3.80E-05,0.00053,1,3.780028347
ogb,2.54,0.626295379,6.26295379,63,3.7,6309,ogb-1.3.3,9,3.70E-05,0.00046,99,4.167651263
higher,2.54,0.790480317,7.90480317,61,3.9,11094,higher-0.2.1,1,3.50E-05,0,64,4.781601057
django-parler,2.49,0.730620543,7.30620543,64,3.6,9540,django-parler-2.3,3,4.30E-05,0.00096,5,4.46540181
appdirs,2.46,0.888058864,8.88058864,77,2.3,413,appdirs-1.4.4,113,0.000923,0.05338,1,4.54686288
pydata-google-auth,2.46,0.763527729,7.63527729,79,2.1,2670,pydata-google-auth-1.7.0,7,4.10E-05,0.00096,51,4.06509243
user-agents,2.46,0.682421343,6.82421343,73,2.7,2411,user-agents-1.1.0,2,6.50E-05,0.00046,2,3.99473781
edgegrid-python,2.46,0.626230186,6.26230186,62,3.8,4128,edgegrid-python-1.3.1,7,4.50E-05,0.00046,41,4.17410062
livereload,2.46,0.733204188,7.33204188,62,3.8,10123,livereload-2.6.3,3,5.00E-05,0.00046,3,4.530680627
warcio,2.46,0.699083198,6.99083198,60,4,5328,warcio-1.7.4,4,5.40E-05,0.00139,2,4.48361066
flask-debugtoolbar,2.46,0.758405984,7.58405984,65,3.5,7962,flask-debugtoolbar-0.13.1,5,3.60E-05,0.00048,12,4.514686613
async-generator,2.43,0.798713712,7.98713712,73,2.7,1272,async-generator-1.10,8,0.000151,0.00411,1,4.37237904
jupyter-nbextensions-configurator,2.43,0.763883805,7.63883805,79,2.1,3839,jupyter-nbextensions-configurator-0.6.1,7,3.80E-05,0.00048,71,4.05627935
schematics,2.43,0.58053486,5.8053486,61,3.9,3922,schematics-2.1.1,1,4.30E-05,0.0005,1,4.0451162
