Id,Label,Degree,Pageranks,Eigencentrality
12592,hazma-1.1,9,0.000035,0.00000
12593,harrier-0.12.0,13,0.000035,0.00000
12594,aiohttp-devtools-1.0.post0,6,0.000037,0.00046
12595,hydralit-components-1.0.10,4,0.000041,0.00046
12596,streamlit-1.21.0,25,0.000052,0.00094
12597,google-cloud-certificate-manager-1.4.2,3,0.000035,0.00000
12598,hiplogging-2.0.0,1,0.000035,0.00000
12599,google-spreadsheet-py-0.0.1,1,0.000035,0.00000
12600,hack-ip-1.0.8,6,0.000035,0.00000
12601,maxminddb-geolite2-2018.703,2,0.000040,0.00046
12602,henson-database-0.5.0,2,0.000035,0.00000
12603,graphdash-0.11.1,5,0.000035,0.00000
12604,stop-words-2018.7.23,1,0.000041,0.00046
12605,homekeeper-5.1.0,1,0.000035,0.00000
12606,h2tinker-0.3,1,0.000035,0.00000
12607,scapy-2.4.3,1,0.000065,0.00046
12608,huaweicloudsdkoms-3.1.36,1,0.000035,0.00000
12609,iab-tcf-0.2.2,1,0.000035,0.00000
12610,bitarray-hardbyte-2.3.8,1,0.000065,0.00046
12611,glacier-backup-1.2,1,0.000035,0.00000
12612,helphelp-2.0.1,1,0.000035,0.00000
12613,nestedtext-3.5,2,0.000065,0.00046
12614,inform-1.28,3,0.000090,0.00048
12615,gtl-0.0.1,2,0.000035,0.00000
12616,fontparts-0.8.7,4,0.000050,0.00046
12617,gromacswrapper-0.8.4,4,0.000035,0.00000
12618,numkit-1.2.3,4,0.000042,0.00046
12619,http-noah-0.2.1,3,0.000035,0.00000
12620,hasy-tools-0.1.2,3,0.000035,0.00000
12621,homeassistant-mpris-bridge-0.0.2,4,0.000035,0.00000
12622,asyncclick-8.1.3.4,1,0.000042,0.00046
12623,gsimplify-0.1.17,7,0.000035,0.00000
12624,hankl-1.1.0,2,0.000035,0.00000
12625,gs-api-client-2.1.0,4,0.000035,0.00000
12626,glorpen-docker-exporter-1.0.0,2,0.000035,0.00000
12627,glhooks-0.1.0,1,0.000035,0.00000
12628,hydrolm-1.0.7,5,0.000035,0.00000
12629,hugdatafast-1.0.0,3,0.000035,0.00000
12630,fastai-2.7.12,16,0.000045,0.00046
12631,fastscore-1.10.3,10,0.000045,0.00046
12632,hive-nuclei-0.0.2,3,0.000035,0.00000
12633,httpdec-0.0.4,2,0.000035,0.00000
12634,httper-0.0.1,1,0.000035,0.00000
12635,hedgehog-pyvisa-sim-0.5,3,0.000035,0.00000
12636,stringparser-0.6,1,0.000045,0.00046
12637,gramme-0.1.2,2,0.000035,0.00000
12638,google-i18n-address-2.5.2,1,0.000035,0.00000
12639,hytek-parser-1.1.0,3,0.000035,0.00000
12640,abstract-http-client-1.0.3,1,0.000035,0.00000
12641,hourly-0.3.19,4,0.000035,0.00000
12642,gitpython-3.1.18,2,0.000042,0.00046
12643,hydra-core-0.11.3,2,0.000042,0.00046
12644,plotly-5.2.1,3,0.000042,0.00046
12645,omegaconf-1.4.1,3,0.000071,0.00048
12646,haplopy-0.1.0,3,0.000035,0.00000
12647,hcs-grpc-client-0.20.0,2,0.000035,0.00000
12648,git-stats-all-0.0.1,1,0.000035,0.00000
12649,growattrs232-1.0.0,1,0.000035,0.00000
12650,gym-demo-0.2.2,4,0.000035,0.00000
12651,hass-auth-synology-0.4.28,1,0.000035,0.00000
12652,homeassistant-2022.12.9,26,0.000065,0.00046
12653,bcrypt-3.1.7,3,0.000037,0.00048
12654,ciso8601-2.2.0,1,0.000037,0.00048
12655,cryptography-38.0.3,2,0.000037,0.00048
12656,home-assistant-bluetooth-1.8.1,2,0.000037,0.00048
12657,orjson-3.8.1,1,0.000037,0.00048
12658,pip-22.3.1,1,0.000037,0.00048
12659,voluptuous-serialize-2.5.0,2,0.000037,0.00048
12660,gw-sky-0.1.0,4,0.000035,0.00000
12661,hackcqooc-0.0.8,2,0.000035,0.00000
12662,huaweicloudsdkkafka-3.1.36,1,0.000035,0.00000
12663,huaweicloudsdkdbss-3.1.36,1,0.000035,0.00000
12664,greedypy-0.0.6,8,0.000035,0.00000
12665,gocli-0.9.22,17,0.000035,0.00000
12666,glom-20.5.0,4,0.000037,0.00046
12667,intervaltree-2.1.0,2,0.000037,0.00046
12668,openpyxl-3.0.3,3,0.000037,0.00046
12669,pygments-2.2.0,1,0.000037,0.00046
12670,pysam-0.18.0,1,0.000037,0.00046
12671,related-0.7.3,6,0.000039,0.00094
12672,specd-0.8.3,16,0.000037,0.00046
12673,structlog-20.1.0,2,0.000037,0.00046
12674,ujson-1.35,2,0.000051,0.00091
12675,face-22.0.0,3,0.000064,0.00096
12676,aiobravado-0.9.3,6,0.000037,0.00048
12677,bravado-asyncio-1.0.0,4,0.000043,0.00096
12678,bravado-core-5.0.4,12,0.000050,0.00146
12679,bravado-10.0.0,9,0.000055,0.00098
12680,flask-swagger-ui-4.11.1,2,0.000037,0.00048
12681,abimap-0.3.2,1,0.000035,0.00000
12682,graphkit-1.2.4,1,0.000035,0.00000
12683,hexalattice-1.2.2,2,0.000035,0.00000
12684,goes16ci-0.1.3,8,0.000035,0.00000
12685,hsreplay-1.15.0,4,0.000035,0.00000
12686,health-records-0.0.7,6,0.000035,0.00000
12687,itermplot-0.331,4,0.000040,0.00046
12688,highlander-one-0.2.2,2,0.000035,0.00000
12689,gr-currency-0.0.1,1,0.000035,0.00000
12690,ace-cream-0.4.post11,1,0.000035,0.00000
12691,glacierbackup-0.1.0,2,0.000035,0.00000
12692,google-assistant-grpc-0.3.0,2,0.000035,0.00000
12693,google-cloud-ids-1.5.0,3,0.000035,0.00000
12694,hp3478a-async-1.4.1,1,0.000035,0.00000
12695,himama-0.0.4,3,0.000035,0.00000
12696,hypnotoad-0.5.2,10,0.000035,0.00000
12697,boututils-0.1.10,5,0.000038,0.00046
12698,optionsfactory-1.0.11,1,0.000038,0.00046
12699,qt-py-1.3.8,2,0.000038,0.00046
12700,types-pyside2-5.15.2.1.5,1,0.000067,0.00048
12701,git-speed-1.1.1,1,0.000035,0.00000
12702,i2a-1.3,2,0.000035,0.00000
12703,hostscli-1.1.2,1,0.000035,0.00000
12704,aberquota-1.1,2,0.000035,0.00000
12705,google-deputy-api-python-client-0.0.1,6,0.000035,0.00000
12706,pytype-2023.4.11,11,0.000040,0.00046
12707,importlab-0.8,2,0.000038,0.00048
12708,networkx-2.8.3,2,0.000071,0.00096
12709,google-cloud-gke-connect-gateway-0.8.2,3,0.000035,0.00000
12710,graphene-sqlalchemy-autocrud-0.0.2,2,0.000035,0.00000
12711,hashidtools-1.0.2,11,0.000035,0.00000
12712,zc-intid-2.1.0,10,0.000038,0.00046
12713,hpdb-4.0.5,3,0.000035,0.00000
12714,hdt-2.3,1,0.000035,0.00000
12715,pybind11-2.2.4,1,0.000065,0.00046
12716,guppi-1.0.0,2,0.000035,0.00000
12717,hotvect-2.0.0.dev0,2,0.000035,0.00000
12718,hydrocarbon-0.0.4,3,0.000035,0.00000
12719,greek-to-greeklish-0.0.8,1,0.000035,0.00000
12720,js2py-0.71,4,0.000065,0.00046
12721,gpsd-format-0.0.3,6,0.000035,0.00000
12722,huaweicloudsdkvcm-3.1.36,1,0.000035,0.00000
12723,gpxcat-0.1.0,1,0.000035,0.00000
12724,hubmap-api-py-client-0.0.9,1,0.000035,0.00000
12725,hedwig-nest-0.1.8,3,0.000035,0.00000
12726,graphene-pydantic-0.4.0,2,0.000035,0.00000
12727,graphipy-0.0.1,11,0.000035,0.00000
12728,facebook-sdk-3.1.0,2,0.000038,0.00046
12729,pytumblr-0.1.2,3,0.000038,0.00046
12730,huaweicloudsdkdsc-3.1.36,1,0.000035,0.00000
12731,hr-little-api-19.10.1,1,0.000035,0.00000
12732,grooming-0.5,2,0.000035,0.00000
12733,word2number-1.1,1,0.000050,0.00046
12734,gravatarcontacts-cmenon12-1.0.5,6,0.000035,0.00000
12735,libgravatar-1.0.4,1,0.000040,0.00046
12736,ab-test-0.1,2,0.000035,0.00000
12737,gofile2-1.4.3,2,0.000035,0.00000
12738,googleanalyticsetl-0.6.0,5,0.000035,0.00000
12739,gnntf-0.0.20,5,0.000035,0.00000
12740,gpxslicer-0.1.0,1,0.000035,0.00000
12741,htable-0.1.1,1,0.000035,0.00000
12742,acapi2-2.1.2,5,0.000035,0.00000
12743,requests-cache-0.9.1,7,0.000041,0.00046
12744,hathorsdk-2021.12.29,2,0.000035,0.00000
12745,graph-mate-0.1.1,1,0.000035,0.00000
12746,greenviz-2.0.2,11,0.000035,0.00000
12747,google-apitools-storage-v1-0.4.20150723,4,0.000035,0.00000
12748,grapeshot-signal-sdk-0.0.1a1,1,0.000035,0.00000
12749,125softnlp-0.0.1,1,0.000035,0.00000
12750,gym-recsys-0.0.3,8,0.000035,0.00000
12751,greenado-0.2.5,2,0.000035,0.00000
12752,haesleinhuepf-pyqode-python-2.15.2,5,0.000035,0.00000
12753,gym-fantasy-football-auction-1.7,4,0.000035,0.00000
12754,fantasy-football-auction-0.9.97,1,0.000042,0.00046
12755,gym-0.9.5,5,0.000042,0.00046
12756,hass-smartthings-remove-1.0.1,2,0.000035,0.00000
12757,pysmartthings-0.6.3,2,0.000050,0.00046
12758,host-helper-2.0,1,0.000035,0.00000
12759,gurobipy-pandas-1.0.0,2,0.000035,0.00000
12760,git-stacktrace-1.0.0,1,0.000035,0.00000
12761,whatthepatch-1.0.4,1,0.000065,0.00046
12762,accentdatabase-0.0.5,2,0.000035,0.00000
12763,hyperengine-0.1.1,3,0.000035,0.00000
12764,herre-0.3.17,5,0.000035,0.00000
12765,koil-0.2.13,3,0.000041,0.00046
12766,hamster-cli-0.12.0,7,0.000035,0.00000
12767,git-remote-hg3-0.1.1,1,0.000035,0.00000
12768,gmgc-mapper-0.2.0,6,0.000035,0.00000
12769,gpm-1.0.0,2,0.000035,0.00000
12770,haralyzer-api-0.1.2,10,0.000035,0.00000
12771,haralyzer-2.2.0,3,0.000038,0.00046
12772,hg-number-0.0.5,1,0.000035,0.00000
12773,gizio-0.1.0,4,0.000035,0.00000
12774,grfs-0.1.1,2,0.000035,0.00000
12775,fusepy-2.0.4,2,0.000060,0.00091
12776,hovertools-0.1.6,3,0.000035,0.00000
12777,healthchecks-io-0.4.0,4,0.000035,0.00000
12778,gluoncv2-0.0.64,1,0.000035,0.00000
12779,iamq-0.0.1,2,0.000035,0.00000
12780,hcpinterface-2.3.4,3,0.000035,0.00000
12781,boto3-1.12.34,4,0.000045,0.00046
12782,hdptest-0.7,3,0.000035,0.00000
12783,ipytest-0.13.1,4,0.000045,0.00046
12784,hookee-2.0.7,6,0.000035,0.00000
12785,happyml-0.0.5,2,0.000035,0.00000
12786,google-news-feed-1.0.0,3,0.000035,0.00000
12787,hgpmatch-1.0.1,3,0.000035,0.00000
12788,matching-1.4,1,0.000045,0.00046
12789,iaccess-0.4.2,2,0.000035,0.00000
12790,highway-py-0.2.2,2,0.000035,0.00000
12791,websockets-3.4,1,0.000050,0.00046
12792,guessproj-0.5,3,0.000035,0.00000
12793,hizashi-utils-0.4.1,1,0.000035,0.00000
12794,django-1.7.11,1,0.000065,0.00046
12795,gituhubu-0.2.0,4,0.000035,0.00000
12796,getch-1.0,1,0.000042,0.00046
12797,iterfzf-0.5.0.20.0,2,0.000042,0.00046
12798,hubspot-api-client-7.5.0,4,0.000035,0.00000
12799,hockeydata-0.0.3,6,0.000035,0.00000
12800,htbulma-0.9.5,1,0.000035,0.00000
12801,htag-0.9.42,1,0.000065,0.00046
12802,gtfast-0.0.3,3,0.000035,0.00000
12803,pydk-0.0.54,2,0.000045,0.00046
12804,licorice-font-0.0.3,2,0.000073,0.00048
12805,grapht-0.0.1,2,0.000035,0.00000
12806,gybe-0.2.2,3,0.000035,0.00000
12807,h5sh-0.1.1,5,0.000035,0.00000
12808,gorilla2d-0.2.8.7,11,0.000035,0.00000
12809,hbase-1.0.0,2,0.000035,0.00000
12810,google-api-helper-0.3.1,3,0.000035,0.00000
12811,hisaapi-1.0,1,0.000035,0.00000
12812,investpy-1.0.8,8,0.000065,0.00046
12813,hdxpop-0.0.4,2,0.000035,0.00000
12814,grnhse-api-0.1.1,2,0.000035,0.00000
12815,pytest-runner-4.2,1,0.000050,0.00046
12816,httm-0.2.2,3,0.000035,0.00000
12817,harvey-cd-0.23.0,11,0.000035,0.00000
12818,uwsgi-2.0.21,1,0.000038,0.00046
12819,woodchips-0.2.4,1,0.000038,0.00046
12820,glue-samp-0.2,4,0.000035,0.00000
12821,gprof2dot-magic-0.4,2,0.000035,0.00000
12822,gprof2dot-2022.7.29,1,0.000050,0.00046
12823,haas-0.8.0,1,0.000035,0.00000
12824,stevedore-1.11.0,3,0.000065,0.00046
12825,gradescope-mean-0.0.5,5,0.000035,0.00000
12826,hacker-news-to-sqlite-0.4,4,0.000035,0.00000
12827,gn-gsimporter-2.0.4,3,0.000035,0.00000
12828,gurus-opendata-0.0.2,1,0.000035,0.00000
12829,graphviz-overlay-0.1.1,1,0.000035,0.00000
12830,hub-v1-1.3.9,17,0.000035,0.00000
12831,boto3-1.17.59,4,0.000037,0.00046
12832,fsspec-2021.11.1,3,0.000058,0.00142
12833,gcsfs-0.6.2,6,0.000037,0.00046
12834,humbug-0.2.8,2,0.000037,0.00046
12835,lz4-3.1.10,1,0.000037,0.00046
12836,s3fs-0.4.2,3,0.000037,0.00046
12837,zarr-2.7.1,5,0.000037,0.00046
12838,s3transfer-0.4.2,2,0.000045,0.00048
12839,gnewsclient-1.12,3,0.000035,0.00000
12840,hiyapyco-0.5.1,3,0.000035,0.00000
12841,huaweicloudsdkcae-3.1.36,1,0.000035,0.00000
12842,hyperspyui-1.2.0,13,0.000035,0.00000
12843,pyqode-python-4.0.2,7,0.000037,0.00046
12844,pep8-1.7.1,1,0.000040,0.00048
12845,gluster-stats-1.2.2,1,0.000035,0.00000
12846,harwest-0.3.2,5,0.000035,0.00000
12847,gitpython-3.0.6,2,0.000041,0.00046
12848,html2txt-0.6.0,4,0.000035,0.00000
12849,housecanary-0.7.1,5,0.000035,0.00000
12850,hy-ipython-0.0.1.post2,2,0.000035,0.00000
12851,graph-diff-0.1.1,4,0.000035,0.00000
12852,cppimport-22.8.2,4,0.000042,0.00046
12853,hooman-0.10.0,2,0.000035,0.00000
12854,gym-tic-tac-toe3d-0.0.5,3,0.000035,0.00000
12855,gym-gathering-1.0.4,4,0.000035,0.00000
12856,httpie-akamai-0.1.5,2,0.000035,0.00000
12857,hivenpy-1.25.0,3,0.000035,0.00000
12858,ping3-4.0.4,1,0.000045,0.00046
12859,gluon-qemu-testlab-0.0.5,1,0.000035,0.00000
12860,asyncssh-2.1.0,2,0.000065,0.00046
12861,hifi-se-1.0.5,2,0.000035,0.00000
12862,bold-identification-0.0.25,5,0.000050,0.00046
12863,gym-bandits-0.0.1,2,0.000035,0.00000
12864,2143134-0.0.1,1,0.000035,0.00000
12865,htmlhexviewer-0.1.2,1,0.000035,0.00000
12866,hte-0.0.28,13,0.000035,0.00000
12867,dhlab-2.26.1,10,0.000037,0.00046
12868,tesseract-0.1.3,1,0.000037,0.00046
12869,hyperbox-brain-0.1.5,8,0.000035,0.00000
12870,hdi-utils-0.0.3.1,7,0.000035,0.00000
12871,pyimzml-1.5.3,3,0.000039,0.00046
12872,goodreads2-0.3.4,4,0.000035,0.00000
12873,html-cleaner-0.4.dev0,2,0.000035,0.00000
12874,greedypermutation-0.5.2,3,0.000035,0.00000
12875,ds2-0.2.4,1,0.000045,0.00046
12876,metricspaces-0.4.0,1,0.000045,0.00046
12877,helga-karma-1.3.0,1,0.000035,0.00000
12878,goldilox-0.0.24,12,0.000035,0.00000
12879,pickle5-0.0.11,1,0.000037,0.00046
12880,gps-api-0.1.6,1,0.000035,0.00000
12881,hoerapi-2.0,3,0.000035,0.00000
12882,hyperchamber-0.3.1,1,0.000035,0.00000
12883,glycowork-0.6.0,15,0.000035,0.00000
12884,pubchempy-1.0.4,1,0.000037,0.00046
12885,hugg-0.0.88,5,0.000035,0.00000
12886,ruamel-std-zipfile-0.1.0,1,0.000041,0.00046
12887,aadhaar-py-2.0.2,2,0.000035,0.00000
12888,types-pillow-8.3.11,1,0.000050,0.00046
12889,htc-api-0.0.2,1,0.000035,0.00000
12890,highspot-1.0.0,3,0.000035,0.00000
12891,setuptools-52.0.0,1,0.000045,0.00046
12892,glom-dict-0.0.2a0,1,0.000035,0.00000
12893,glom-20.11.0,4,0.000065,0.00046
12894,gnucash-ixbrl-1.7.0,3,0.000035,0.00000
12895,huaweicloudsdkcts-3.1.36,1,0.000035,0.00000
12896,google-analytics-data-0.16.2,3,0.000035,0.00000
12897,http-tools-2.1.1,2,0.000035,0.00000
12898,mitmproxy-6.0.2,26,0.000050,0.00046
12899,pyopenssl-20.0.1,3,0.000037,0.00048
12900,sortedcontainers-2.3.0,1,0.000037,0.00048
12901,healthkit-to-sqlite-1.0.1,1,0.000035,0.00000
12902,huspacy-0.8.1,1,0.000035,0.00000
12903,groot-tools-0.3.2,2,0.000035,0.00000
12904,gus-1.0.24,1,0.000035,0.00000
12905,cliapp-1.0.9,1,0.000065,0.00046
12906,hsdecks-0.6.0,2,0.000035,0.00000
12907,dbj-0.1.10,1,0.000050,0.00046
12908,graphene-pynamodb-2.3.0,8,0.000035,0.00000
12909,pynamodb-5.0.0,2,0.000039,0.00046
12910,hermes-se2021-1.0.1,6,0.000035,0.00000
12911,graphanno-1.3.1,1,0.000035,0.00000
12912,grinder-0.1,2,0.000035,0.00000
12913,ha-somecomfort-0.6.2,2,0.000035,0.00000
12914,great-ai-0.1.11,22,0.000035,0.00000
12915,syntok-1.4.4,2,0.000036,0.00046
12916,language-data-1.1,2,0.000081,0.00056
12917,marisa-trie-0.7.8,2,0.000104,0.00048
12918,gjertsentweet-0.5.2,3,0.000035,0.00000
12919,dict-digger-0.2.1,1,0.000045,0.00046
12920,npyscreen-4.9.1,1,0.000045,0.00046
12921,twitter-1.17.0,1,0.000045,0.00046
12922,gym-minigrid-1.2.2,3,0.000035,0.00000
12923,globus-cli-3.12.0,7,0.000035,0.00000
12924,globus-sdk-3.17.0,4,0.000039,0.00046
12925,grafcli-0.6.0,3,0.000035,0.00000
12926,climb-0.3.2,1,0.000045,0.00046
12927,helixswarm-0.7.4,2,0.000035,0.00000
12928,hibp-zetsumeishi-0.1.3,1,0.000035,0.00000
12929,a2rl-1.1.1,16,0.000035,0.00000
12930,acestream-launcher-2.1.0,1,0.000035,0.00000
12931,acestream-0.2.0,1,0.000065,0.00046
12932,gym-socks-0.1.0a1,9,0.000035,0.00000
12933,google-cloud-optimization-1.4.1,3,0.000035,0.00000
12934,huaweicloudsdkcce-3.1.36,1,0.000035,0.00000
12935,gwopensci-0.2.1,1,0.000035,0.00000
12936,hikvision-isapi-wrapper-0.3.4,21,0.000035,0.00000
12937,iniconfig-1.1.1,2,0.000041,0.00094
12938,packaging-20.8,3,0.000041,0.00094
12939,pytest-6.2.1,7,0.000036,0.00046
12940,vcrpy-4.1.1,5,0.000036,0.00046
12941,gns-1.0,2,0.000035,0.00000
12942,huaweicloud-sdk-python-1.0.28,5,0.000035,0.00000
12943,keystoneauth1-3.4.0,6,0.000041,0.00046
12944,gpx-renamer-0.0.2,2,0.000035,0.00000
12945,reverse-geocode-1.4.1,3,0.000050,0.00046
12946,htmlrenderer-0.1.6,2,0.000035,0.00000
12947,ensure-1.0.2,2,0.000050,0.00046
12948,py-youtube-1.1.7,1,0.000050,0.00046
12949,graphrepo-0.3.7,12,0.000035,0.00000
12950,diskcache-4.1.0,1,0.000037,0.00046
12951,gitpython-3.1.0,3,0.000048,0.00094
12952,lizard-1.16.6,3,0.000049,0.00139
12953,psutil-5.7.0,1,0.000037,0.00046
12954,py2neo-4.3.0,10,0.000037,0.00046
12955,pydriller-1.15.1,4,0.000037,0.00046
12956,stomp-py-6.1.0,2,0.000037,0.00046
12957,prompt-toolkit-2.0.10,4,0.000040,0.00094
12958,pygments-2.3.1,1,0.000038,0.00048
12959,gohttp-0.3.3,1,0.000035,0.00000
12960,groufi-0.0.3,3,0.000035,0.00000
12961,googlesheets-0.1,2,0.000035,0.00000
12962,normality-2.4.0,5,0.000050,0.00046
12963,gitsafe-0.1.0,6,0.000035,0.00000
12964,hienoi-0.2.0,4,0.000035,0.00000
12965,nani-0.2.0,2,0.000042,0.00046
12966,abnamrolib-5.3.2,3,0.000035,0.00000
12967,ynabinterfaceslib-1.0.4,2,0.000045,0.00046
12968,h-shap-0.1.6,2,0.000035,0.00000
12969,hhjin-pytest-html-3.1.2.dev11,2,0.000035,0.00000
12970,google-cloud-mlflow-0.0.6,4,0.000035,0.00000
12971,mlflow-1.30.1,23,0.000042,0.00046
12972,hynet-1.2.3,7,0.000035,0.00000
12973,gnome-shell-search-github-repositories-1.0.2,2,0.000035,0.00000
12974,glycebert-0.0.3,2,0.000035,0.00000
12975,gpgame-2020.0.2,1,0.000035,0.00000
12976,a8ctl-0.3,9,0.000035,0.00000
12977,abcpmc-0.1.2,2,0.000035,0.00000
12978,health-util-0.0.10,7,0.000035,0.00000
12979,gpuctl-0.3.6,3,0.000035,0.00000
12980,gs-reminder-0.4.1,2,0.000035,0.00000
12981,git-scrape-2020.1.31.1,1,0.000035,0.00000
12982,quiz-0.3.2,3,0.000065,0.00046
12983,gentools-1.2.1,1,0.000062,0.00048
12984,snug-2.4.0,1,0.000062,0.00048
12985,google-cloud-gsuiteaddons-0.3.1,4,0.000035,0.00000
12986,google-cloud-functions-tools-0.2.1,2,0.000035,0.00000
12987,hoist-prop-types-0.1.1,1,0.000035,0.00000
12988,codemod-1.0.0,1,0.000065,0.00046
12989,hoplite2-0.3.0,2,0.000035,0.00000
12990,gunicorn-color-0.1.0,1,0.000035,0.00000
12991,google-cloud-gke-hub-1.8.1,4,0.000035,0.00000
12992,grm-0.4.0,2,0.000035,0.00000
12993,gpssi-0.1.2,3,0.000035,0.00000
12994,graphlogger-0.0.1,1,0.000035,0.00000
12995,acceptable-0.38,3,0.000035,0.00000
12996,graphene-django-filter-0.6.4,8,0.000035,0.00000
12997,helloworld-jia-0.0.4,1,0.000035,0.00000
12998,heaserver-volumes-1.0.0a17,1,0.000035,0.00000
12999,heaserver-1.0.0a87,20,0.000065,0.00046
13000,hatchery-0.4.2,12,0.000035,0.00000
13001,microcache-1.0,2,0.000037,0.00046
13002,workdir-0.3.5,4,0.000037,0.00046
13003,decorator-4.2.1,1,0.000067,0.00048
13004,gs-export-0.1.2,1,0.000035,0.00000
13005,outbox-0.1.8,1,0.000065,0.00046
13006,acapy-patched-0.5.6,16,0.000035,0.00000
13007,aiohttp-apispec-2.2.1,5,0.000037,0.00046
13008,base58-2.0.1,1,0.000037,0.00046
13009,configargparse-1.2.3,1,0.000037,0.00046
13010,markdown-3.1.1,2,0.000037,0.00046
13011,marshmallow-3.5.1,2,0.000073,0.00094
13012,py-multicodec-0.2.1,4,0.000037,0.00046
13013,pyld-2.0.1,4,0.000037,0.00046
13014,pynacl-1.3.0,3,0.000037,0.00046
13015,webargs-5.5.3,2,0.000043,0.00048
13016,morphys-1.0,1,0.000045,0.00048
13017,groundwork-spreadsheets-0.4.4,3,0.000035,0.00000
13018,groundwork-0.1.17,7,0.000045,0.00046
13019,h5wqueue-0.1,2,0.000035,0.00000
13020,graal-0.4.4,44,0.000035,0.00000
13021,astroid-2.11.7,5,0.000041,0.00094
13022,bandit-1.7.4,4,0.000036,0.00046
13023,cloc-0.2.5,3,0.000036,0.00046
13024,dulwich-0.20.50,3,0.000036,0.00094
13025,gitpython-3.1.30,3,0.000046,0.00094
13026,isort-5.11.5,2,0.000041,0.00094
13027,perceval-0.21.3,40,0.000036,0.00046
13028,pylint-2.13.9,7,0.000036,0.00046
13029,setuptools-67.1.0,4,0.000050,0.00192
13030,stevedore-3.5.2,3,0.000046,0.00094
13031,markdown-it-py-1.1.0,3,0.000066,0.00096
13032,mdit-py-plugins-0.2.8,2,0.000036,0.00048
13033,sphinx-4.3.2,17,0.000036,0.00048
13034,sphinxcontrib-applehelp-1.0.2,2,0.000038,0.00096
13035,sphinxcontrib-htmlhelp-2.0.0,2,0.000038,0.00096
13036,aciops-2.0.0,1,0.000035,0.00000
13037,gnome-station-analysis-0.1.4,5,0.000035,0.00000
13038,godaddycli-0.1.4,1,0.000035,0.00000
13039,pygodaddy-0.2.2,3,0.000065,0.00046
13040,i3-workspace-names-daemon-0.15.0,1,0.000035,0.00000
13041,gspan-0.1.0,3,0.000035,0.00000
13042,copydoc-1.0.9,2,0.000045,0.00046
13043,googoal-0.0.1,7,0.000035,0.00000
13044,notutils-0.0.1,2,0.000039,0.00046
13045,hfut-2.2.3,3,0.000035,0.00000
13046,hcli-core-0.11.9,3,0.000035,0.00000
13047,openai-0.27.2,4,0.000045,0.00046
13048,tiktoken-0.3.2,3,0.000045,0.00046
13049,http-proxy-1.0.16,3,0.000035,0.00000
13050,google-oauth2-tool-0.0.3,11,0.000035,0.00000
13051,gsindex-0.1.0,2,0.000035,0.00000
13052,101703088-outlier-1.0.0,1,0.000035,0.00000
13053,hku-diabetes-0.0.2,7,0.000035,0.00000
13054,gym-epidemic-0.0.5,1,0.000035,0.00000
13055,google-cloud-iam-2.12.0,3,0.000035,0.00000
13056,greatlife-io-0.0.11,5,0.000035,0.00000
13057,habu-0.1.39,15,0.000035,0.00000
13058,google-cloud-service-usage-1.7.1,3,0.000035,0.00000
13059,humilis-firehose-0.3.0,1,0.000035,0.00000
13060,a2svm-0.1.5,2,0.000035,0.00000
13061,humilis-sam-0.1.3,1,0.000035,0.00000
13062,gribmagic-0.2.2,12,0.000035,0.00000
13063,cdo-1.5.7,2,0.000037,0.00046
13064,country-bounding-boxes-0.2.3,2,0.000037,0.00046
13065,dask-2021.9.1,7,0.000037,0.00046
13066,xarray-0.19.0,4,0.000037,0.00046
13067,gkms-0.0.1,2,0.000035,0.00000
13068,google-cloud-kms-1.4.2,4,0.000050,0.00046
13069,gocddash-2.1,13,0.000035,0.00000
13070,pylibmc-1.6.3,1,0.000037,0.00046
13071,hohoho-0.2,1,0.000035,0.00000
13072,whitespace-1.0.0b8,1,0.000065,0.00046
13073,iapp-2020.11.5.17.26.13,3,0.000035,0.00000
13074,google-cloud-tpu-1.9.0,3,0.000035,0.00000
13075,hackernews-scraper-1.0.2,1,0.000035,0.00000
13076,huaweicloudsdkhilens-3.1.36,1,0.000035,0.00000
13077,hclust2-1.0.0,4,0.000035,0.00000
13078,hatlib-0.0.39,4,0.000035,0.00000
13079,hmongo-0.1,1,0.000035,0.00000
13080,hehe-maker-1.3.19,3,0.000035,0.00000
13081,markovify-0.9.4,2,0.000045,0.00046
13082,pdfminer-20191125,2,0.000045,0.00046
13083,gym-square-0.0.1,1,0.000035,0.00000
13084,gripql-0.7.0,1,0.000035,0.00000
13085,hive-tagbot-0.1.1,4,0.000035,0.00000
13086,gotm-1.0.4,2,0.000035,0.00000
13087,elevate-0.1.3,1,0.000050,0.00046
13088,gstiles-0.0.4,1,0.000035,0.00000
13089,harpy3-0.3.1,1,0.000035,0.00000
13090,golomb-coding-1.0.6,2,0.000035,0.00000
13091,minimal-binary-coding-1.0.2,1,0.000050,0.00046
13092,unary-coding-1.0.5,1,0.000050,0.00046
13093,gtasker-1.0.1,5,0.000035,0.00000
13094,gpustat-0.6.0,5,0.000041,0.00046
13095,rich-12.4.1,3,0.000041,0.00046
13096,gymie-0.5.4,3,0.000035,0.00000
13097,eventlet-0.28.0,5,0.000045,0.00046
13098,uuid-1.30,1,0.000045,0.00046
13099,hotstepper-1.0.10,9,0.000035,0.00000
13100,numpy-indexed-0.3.5,3,0.000038,0.00046
13101,greeclimate-1.4.1,2,0.000035,0.00000
13102,gpkg-tfserve-0.5.0,3,0.000035,0.00000
13103,whitenoise-6.4.0,1,0.000045,0.00046
