,Node,Degree,Pageranks,EigenCentrality,Reach
2988,2988,2,0.0001394430608985815,1.7700396970065755e-18,1
2989,2989,2,0.0002401318647200279,3.075302962107708e-19,1
2990,2990,3,0.00012987746216951357,3.818497550803523e-18,4
2991,2991,2,0.00012987746216951357,3.54161127854378e-18,2
2992,2992,3,0.00013239336992912777,7.296235439236203e-19,2
2993,2993,1,0.00016715181125513597,5.991609776109781e-18,1
2994,2994,3,0.00011690858835435405,3.9991346185947784e-18,3
2995,2995,2,0.00016955520200450744,9.579161856482622e-18,1
2996,2996,1,0.00012185495020990398,5.07796131087365e-19,1
2997,2997,1,0.00012185495020990398,1.6064407900681749e-18,1
2998,2998,3,0.00018886289801273485,-4.060536606349932e-18,1
824,824,2,0.00010912958641190255,1.46509626176571e-18,2
2999,2999,2,0.00010912958641190255,1.548041413340069e-18,2
3000,3000,3,0.00011989333842538899,1.2439690777470522e-18,2
3001,3001,6,0.00010912958641190255,1.6649550948130403e-18,16
3002,3002,1,0.00010912958641190255,1.617936862546262e-18,1
3003,3003,1,0.00010912958641190255,1.1068251829578191e-18,1
580,580,4,0.00016100459449882538,-7.21838723151939e-18,1
3004,3004,1,0.00010912958641190255,9.798423304460598e-19,1
957,957,2,0.0001288226148284658,1.7322089564406417e-18,1
490,490,1,0.00010912958641190255,5.827602336981707e-19,1
3005,3005,1,0.00010912958641190255,1.4768949121817033e-18,1
3006,3006,1,0.00010912958641190255,1.3189453338858777e-18,1
3007,3007,1,0.00010912958641190255,1.1201201346877636e-18,1
3008,3008,4,0.00010912958641190255,1.4252159555399514e-18,9
3009,3009,5,0.00012185495020990398,1.307744504077343e-18,18
3010,3010,1,0.00012185495020990398,9.389504830606204e-19,1
3011,3011,4,0.0001856262301051373,2.4250170349632108e-17,6
3012,3012,1,0.0002445061011431231,4.290321216268772e-18,1
3013,3013,4,0.00016507677300302848,2.6675997084989894e-17,56
3014,3014,6,0.00016507677300302848,2.601065277427927e-17,66
3015,3015,2,0.00012054932755229951,-2.3040333202985487e-19,17
3016,3016,6,0.00018242452753705545,3.9993419868585845e-18,53
3017,3017,2,0.00022878161383573566,2.556277271750313e-17,1
3018,3018,2,0.00012038983004505641,1.6993854715386858e-17,2
3019,3019,8,0.00011368446142377064,6.037166824979451e-18,55
3020,3020,3,0.00011368446142377064,6.577573799721539e-18,5
3021,3021,8,0.00012345085962738102,1.575085792310457e-17,60
3022,3022,6,0.00011368446142377064,5.505865463228841e-18,51
3023,3023,1,0.00036602951933640627,8.33273709036456e-18,1
808,808,5,0.00013177719967168763,5.15439390860405e-19,47
3024,3024,3,0.00014721823116455325,-1.131212477621707e-18,6
3025,3025,4,0.00014721823116455325,-1.3197794789007596e-18,4
466,466,6,0.00023262509656082024,-3.4027640940651683e-18,4
3026,3026,1,0.00016430456854377927,1.2322818531005171e-18,1
3027,3027,2,0.00016430456854377927,9.951508426877144e-19,2
3028,3028,1,0.00015508096469693018,-7.816436019849466e-18,1
140,140,2,0.0002111573300154624,4.436471260321331e-19,1
3029,3029,2,0.0001254652158908451,-7.876119530066201e-19,2
688,688,4,0.00013963840187051162,-3.078738498750996e-19,5
3030,3030,1,0.00013856874229095198,5.48752183922373e-19,1
3031,3031,1,0.0001332483398883779,-2.571386963503155e-18,1
3032,3032,2,0.0001332483398883779,-2.6386410341206073e-18,2
3033,3033,1,0.0001332483398883779,-2.6322670479251706e-18,1
3034,3034,2,0.0001386640891199491,2.2263119124537284e-18,46
3035,3035,1,0.0001386640891199491,3.179170947262339e-18,1
3036,3036,5,0.00013949470147992752,4.542970909108523e-18,4
3037,3037,2,0.0001409178375480963,7.93884756322825e-18,1
3038,3038,2,0.00019121679168695177,-2.566755797493277e-18,1
3039,3039,1,0.00015002557867112347,-1.8327658379764808e-18,1
3040,3040,3,0.00023199553579270684,-2.200155603020469e-18,1
3041,3041,2,0.0001691089654967324,-2.7129742270481224e-18,1
3042,3042,2,0.00034109606714986606,-2.0485653576195066e-18,1
3043,3043,3,0.00027172711135034646,-9.17780550626157e-19,1
518,518,2,0.0002515919348972787,-1.4459358582356245e-18,1
3044,3044,3,0.0001686964965866592,1.564873812895611e-19,3
3045,3045,1,0.00022584580580834937,-1.0919811641085879e-18,1
3046,3046,2,0.00015779828353771277,2.246821897569091e-18,1
3047,3047,1,0.000147697149495601,2.6393024731560894e-18,1
3048,3048,2,0.00015779828353771277,2.4017494973469724e-18,1
357,357,1,0.00010580992629068478,4.811010001564153e-19,2
3049,3049,2,0.000296374714610564,-1.875135630553168e-18,1
361,361,3,0.00010580992629068478,4.757507093051944e-19,88
672,672,2,0.000137570724343998,-1.306640263833375e-18,33
934,934,3,0.000137570724343998,-1.2489704885087044e-18,36
365,365,1,0.00010580992629068478,1.7470603153566519e-19,2
366,366,1,0.00010580992629068478,4.604979974293533e-19,2
367,367,75,0.00010580992629068478,-3.655968148763908e-19,728
3050,3050,5,0.00011449791078298465,1.797046997787984e-18,45
3051,3051,14,0.00010708035821281732,1.3848962801553164e-18,222
3052,3052,9,0.0002286895958677409,1.3122552122683558e-18,481
3053,3053,1,0.00010708035821281732,5.292971316736606e-19,1
3054,3054,8,0.00021797283580607683,5.805561662860542e-19,37
3055,3055,1,0.00010708035821281732,1.1866841361339913e-18,1
3056,3056,1,0.00010708035821281732,3.549043690446859e-19,1
3057,3057,3,0.00010708035821281732,1.5177280942221698e-18,6
3058,3058,4,0.00011532540364401175,1.3763496954317752e-18,1
3059,3059,4,0.00011305247408608989,-1.1094680668520823e-18,6
3060,3060,9,0.00011449791078298465,1.4918520802467297e-18,66
3061,3061,6,0.00013939224229911253,4.975848675515641e-18,2
3062,3062,3,0.00010708035821281732,7.52476108080818e-19,103
3063,3063,9,0.00010708035821281732,5.576613098868743e-19,123
3064,3064,8,0.00013306189128158566,-1.5745524671736822e-19,10
3065,3065,49,0.00023603341704283358,3.021371632928541e-18,475
3066,3066,1,0.00010708035821281732,8.1331140077995365e-19,1
3067,3067,2,0.0001209376550754306,4.6847829829077205e-18,1
3068,3068,3,0.00010708035821281732,4.987857152940936e-19,4
3069,3069,3,0.00021092609419515987,1.683202050215688e-18,1
3070,3070,2,0.00010708035821281732,7.448786867858019e-19,2
3071,3071,1,0.00010708035821281732,9.59277835219404e-19,1
3072,3072,6,0.0001460692180782691,1.0325740889638444e-18,4
3073,3073,4,0.00010708035821281732,1.0813228090223846e-19,20
3074,3074,2,0.00013530634153710973,1.669184065688444e-18,481
3075,3075,11,0.00038753432522199054,2.0506988102248514e-17,32
3076,3076,4,0.00015492382699678397,4.664876798905415e-18,34
3077,3077,2,0.00015492382699678397,5.267517138220585e-18,33
3078,3078,4,0.00015492382699678397,5.350387844250643e-18,33
3079,3079,4,0.00021640496786382135,-9.116573589954017e-18,5
3080,3080,2,0.00012054110084604795,-7.33906424084362e-19,3
3081,3081,6,0.00027687930977067363,-1.683762665794602e-18,2
3082,3082,2,0.00013507581695049105,4.0709223007335414e-18,1
3083,3083,2,0.00011042604552695587,2.1962118758169314e-18,475
3084,3084,1,0.00011042604552695587,2.1071711268746265e-18,1
3085,3085,1,0.00011042604552695587,1.740176614924799e-18,1
3086,3086,1,0.00011042604552695587,1.9436113746140416e-18,1
3087,3087,1,0.00011042604552695587,2.959766582896582e-18,1
3088,3088,1,0.00011042604552695587,2.020664852094183e-18,1
3089,3089,1,0.00011042604552695587,1.8545963774519316e-18,1
3090,3090,1,0.00011042604552695587,2.008679315219701e-18,1
3091,3091,1,0.00011042604552695587,1.528873866353236e-18,1
3092,3092,1,0.00011042604552695587,2.6597697196992633e-18,1
3093,3093,1,0.00011042604552695587,2.2815904525612165e-18,1
3094,3094,20,0.00014305182260120506,0.054141264777158526,299
3095,3095,7,0.00011042604552695587,3.1834351335541726e-18,18
3096,3096,13,0.00011245293396434072,5.735322774625763e-18,13
3097,3097,3,0.00011042604552695587,2.0850474011461536e-18,6
3098,3098,2,0.00011042604552695587,2.7808181639221302e-18,3
3099,3099,4,0.0001221901926534419,-3.2650650686010094e-17,3
3100,3100,3,0.00012153652005428173,-3.1217047551643414e-17,1
3101,3101,5,0.0003045123318645462,5.190933705189899e-18,2
3102,3102,7,0.00013795265409474318,3.3004251998888746e-18,18
3103,3103,2,0.0001554203932415559,9.317345422337275e-18,3
3104,3104,4,0.0001554203932415559,8.964339570593342e-18,29
3105,3105,8,0.0002019426322817144,1.1614251415718771e-17,28
3106,3106,5,0.00018581353525428263,1.0818702836749227e-17,6
3107,3107,9,0.0005616950984059377,2.7603628498272415e-17,2
3108,3108,1,0.0001554203932415559,8.18358803176061e-18,1
3109,3109,4,0.0002733292576514877,1.6354142571301923e-17,1
3110,3110,1,0.0001523320259357261,4.898681852474607e-18,1
3111,3111,2,0.00020333083857686427,-3.0641961742642457e-18,2
3112,3112,2,0.00020333083857686427,-2.8858692876379572e-18,3
3113,3113,1,0.00012238603355461668,-1.1929129316926242e-18,1
3114,3114,3,0.00012238603355461668,5.17627140291762e-19,12
3115,3115,1,0.00011501762742739852,2.8146761320969587e-18,1
3116,3116,1,0.00011501762742739852,2.1149338479500856e-18,1
3117,3117,1,0.00011501762742739852,1.5799698287632071e-18,1
3118,3118,1,0.00011501762742739852,1.887686664830765e-18,1
3119,3119,1,0.00011501762742739852,1.7803446271670233e-18,1
3120,3120,1,0.00011501762742739852,1.9987134365391377e-18,1
3121,3121,1,0.00011501762742739852,2.6508599939318055e-18,1
3122,3122,1,0.00011501762742739852,2.4977718577053174e-18,1
3123,3123,1,0.00011501762742739852,2.237142424565488e-18,1
3124,3124,1,0.00011501762742739852,2.8444187413801698e-18,1
3125,3125,4,0.0001362030683034115,1.876889243416269e-18,7
3126,3126,2,0.00020808695027961795,5.9411867351810564e-18,1
3127,3127,1,0.000615259002640887,6.516229086473726e-18,1
3128,3128,2,0.0005470123696640464,-3.6499690257300654e-18,1
3129,3129,2,0.0002889805472366361,-3.0594507896238854e-18,2
371,371,7,0.00020153298691056367,4.880964526901811e-18,55
3131,3131,4,0.00022401927315460183,7.976456334831189e-18,3
3132,3132,5,0.0001511955084305496,7.153104680113427e-18,12
3133,3133,1,0.000206377699835163,5.791741748254254e-18,1
3130,3130,1,0.00013977065947614473,2.377830749939374e-18,1
372,372,6,0.00010580992629068478,6.022481001397515e-19,17
3134,3134,1,0.00012169032531734139,-9.979959456939874e-19,1
3135,3135,2,0.00012169032531734139,-2.0932595186813036e-18,7
373,373,59,0.00010580992629068478,-4.590385171852234e-19,830
3136,3136,2,0.00011095385968538334,7.484288146430251e-19,1
3137,3137,13,0.00027898977111413033,0.1945276967232147,299
3138,3138,13,0.00027030412090618667,0.28562986954758973,299
3139,3139,21,0.0004308749772322462,0.2775825833204924,299
3140,3140,15,0.00031475379773169713,0.29338515219444183,299
3141,3141,2,0.0001074248821239041,1.0366170463752719e-18,2
3142,3142,4,0.0001074248821239041,1.2569995050394605e-18,9
3143,3143,2,0.0001116227055970174,-2.4856968728519213e-18,1
3144,3144,7,0.0001074248821239041,6.314539075760328e-19,41
3145,3145,4,0.00011633104918934655,1.5706218902867033e-18,4
3146,3146,10,0.0001074248821239041,8.348640985890034e-19,383
3147,3147,2,0.00015535859272676825,-6.033137476048241e-19,1
3148,3148,25,0.00010933053000710289,3.0993621097975572e-18,99
3149,3149,4,0.0001181736494484881,3.130813686956065e-18,25
3150,3150,3,0.00016064164243933437,5.714274022304451e-18,23
3151,3151,2,0.00016064164243933437,5.7973631390459906e-18,1
3152,3152,1,0.0001074248821239041,9.825720379441362e-19,1
3153,3153,3,0.00014070045205037874,0.07949696961376598,69
3154,3154,2,0.0001426202256456648,0.08165543248706243,1
3155,3155,1,0.0001380562282644368,1.2055247832725544e-18,1
3156,3156,2,0.0001620091864645525,2.5650951383083082e-18,1
3157,3157,1,0.00013101979654176537,-1.1817097847920638e-18,1
3158,3158,3,0.00013926386064045082,-6.6298949801342366e-18,3
3159,3159,5,0.0001165586936152688,2.1593443490103865e-18,71
3160,3160,1,0.0001165586936152688,2.6341297940860246e-18,1
3161,3161,2,0.00016591005852306507,4.435659850027426e-18,1
3162,3162,10,0.0001165586936152688,2.0819309935395596e-18,185
519,519,8,0.0001359809070749863,1.4617619680286632e-17,25
3163,3163,4,0.00013309609523682627,6.789077352934719e-18,2
3164,3164,3,0.00011435838590981465,7.370720968237614e-18,1
709,709,13,0.0001123314974724298,5.705349320127041e-18,49
3165,3165,2,0.0001123314974724298,5.060805517030679e-18,1
3166,3166,2,0.0001123314974724298,6.04033642341858e-18,1
3167,3167,2,0.0001123314974724298,4.527343017091151e-18,1
3168,3168,3,0.00011435838590981465,9.000836485610953e-18,1
3169,3169,2,0.0001123314974724298,5.958600758936625e-18,1
3170,3170,4,0.0001123314974724298,5.328411368911609e-18,17
3171,3171,7,0.0001123314974724298,4.4440804371847275e-18,20
3172,3172,4,0.0001123314974724298,5.512180361157578e-18,3
3173,3173,2,0.0001123314974724298,5.528907369823954e-18,1
3174,3174,8,0.0001932422630866339,5.890360789007333e-18,12
3175,3175,13,0.00022617591118635004,2.6854475106963853e-17,17
3176,3176,2,0.0001123314974724298,6.073026274264996e-18,1
3177,3177,1,0.00043884829428366583,-6.2854393852584215e-18,1
3178,3178,5,0.00016964401568187127,0.02212572581355705,65
3179,3179,3,0.00016964401568187127,0.02212572581355705,3
3180,3180,5,0.00017673758628701004,-1.5004357708409981e-18,3
3181,3181,1,0.00014911838237120128,-4.129723693432725e-18,1
3182,3182,2,0.00010961753958715308,1.3555785175356369e-18,23
3183,3183,1,0.0001684781397350847,-2.199522740239558e-18,1
3184,3184,3,0.00024586084354927734,-1.6123695658865553e-19,1
3185,3185,2,0.00011747403838730079,2.9320320078262117e-18,2
3186,3186,4,0.00011500675704577633,-1.5004331579864654e-18,29
3187,3187,10,0.00011500675704577633,-9.63976644958466e-19,40
3188,3188,3,0.00011500675704577633,-1.2143472232616134e-18,9
3189,3189,11,0.00021633346086034127,-1.5055711587066062e-17,22
3190,3190,9,0.00015160192768452549,-7.34253229318174e-18,23
3191,3191,4,0.00011500675704577633,-2.3983821955870935e-18,6
3192,3192,7,0.00013925250225201057,-1.6396688150809252e-18,24
3193,3193,7,0.00011500675704577633,-2.0984959332690027e-18,35
3194,3194,3,0.00011500675704577633,-2.0445449416046687e-18,3
3195,3195,1,0.00012604295395188616,-1.2625911318051887e-18,1
3196,3196,1,0.00012604295395188616,-1.626161045178726e-18,1
3197,3197,5,0.00015268838087931764,0.007871991465811821,21
3198,3198,15,0.0001434499518798097,0.006158067976114814,60
3199,3199,1,0.0001810899774689346,0.006158067976114812,1
3200,3200,1,0.0001854219101800801,-1.5615609184461136e-18,1
3201,3201,2,0.00016206680376055593,-2.262652758359402e-17,3
3202,3202,2,0.00014883787762334989,6.182607241511936e-18,1
3203,3203,1,0.00011991031626434086,1.0504889382992233e-19,1
3204,3204,1,0.00011991031626434086,2.230445458210052e-19,1
3205,3205,5,0.0002103878185953007,9.655517631033307e-18,1
3206,3206,7,0.00012226038125995022,2.9086846807870605e-18,7
3207,3207,3,0.00016926168117213717,6.220739248769584e-18,1
3208,3208,2,0.00014458599871823902,5.121028930085613e-18,1
3209,3209,4,0.0002209631110755428,7.502846192074605e-18,1
3210,3210,1,0.00010968056716389741,3.419760604415689e-20,1
653,653,4,0.00010968056716389741,-1.870286317242807e-18,11
3211,3211,2,0.0003364200539599214,-2.874732191087073e-18,1
3212,3212,2,0.0003364200539599214,-3.832196975739572e-18,1
3213,3213,8,0.00016458113320263072,-2.1711931966615627e-18,25
3214,3214,5,0.00014033538799639644,-2.0304721643201983e-18,6
3215,3215,5,0.00018929363725360442,-7.209576329061705e-18,19
468,468,10,0.0005330938556093665,-1.3780360740646966e-17,1
3216,3216,4,0.00013458114437877786,-4.492195743650553e-18,4
995,995,10,0.00018682271448107333,-3.0252832993349347e-18,8
3217,3217,7,0.00013458114437877786,-3.296847155698187e-18,32
3218,3218,6,0.00022385004426171692,-8.98635076741314e-18,3
3219,3219,5,0.00023003616571649275,-1.0282466943136742e-17,18
3220,3220,5,0.00019261972551290073,-6.499873892718885e-18,18
3221,3221,6,0.00019710209914798775,-1.0921767808637935e-17,3
3222,3222,3,0.00014033538799639644,-1.5365645889547215e-18,3
3223,3223,3,0.00011504835529019273,0.001713923489697005,3
3224,3224,3,0.00012581210730367917,0.0017139234896970043,9
3225,3225,1,0.00011504835529019273,0.0017139234896970047,1
3226,3226,2,0.00011504835529019273,0.0017139234896970045,22
3227,3227,2,0.0002513442445078647,-1.2125316205000087e-17,2
3228,3228,1,0.00012416219516945173,4.654763157488681e-18,1
3229,3229,1,0.00012416219516945173,4.143600328449827e-18,1
3230,3230,1,0.00012416219516945173,4.60869913065838e-18,1
3231,3231,1,0.00012416219516945173,3.2125126841371232e-18,1
3232,3232,1,0.00012416219516945173,4.3707573395474435e-18,1
3233,3233,2,0.00013873231586234358,-1.7905848884131666e-18,2
3234,3234,1,0.00013873231586234358,-1.4146205862385426e-18,1
3235,3235,1,0.0001305224303416585,-3.376380496845829e-18,1
3236,3236,3,0.00013741442439203918,-3.554660399449153e-19,3
3237,3237,2,0.00019306683180570817,-1.2218053234195507e-18,1
3238,3238,5,0.0001865576886449806,-3.936899989954087e-18,3
3239,3239,4,0.0001298578356029994,-9.413708527134012e-19,5
3240,3240,2,0.00016884158024839678,-4.947579948123337e-18,1
3241,3241,5,0.00013005567149691904,6.021232718320231e-19,5
3242,3242,5,0.00026142571277134403,-4.640050967777722e-19,17
3243,3243,1,0.00019426592807309385,0.0004770219718146816,1
375,375,15,0.00010933890385216403,-6.652426321439808e-20,102
775,775,12,0.00017161989375602047,-1.2687531375364047e-17,23
3244,3244,1,0.00011284315072517166,7.556878827565137e-19,1
3245,3245,4,0.00011511177915755118,1.794239590890358e-18,5
3246,3246,1,0.00011284315072517166,1.2846269158716676e-18,1
3247,3247,1,0.00011284315072517166,6.113396232739457e-19,1
984,984,3,0.00011424887885543609,-1.6092569762773298e-17,52
3248,3248,2,0.00011284315072517166,1.280059517925471e-18,2
3249,3249,2,0.00011284315072517166,1.4539890653529888e-18,5
3250,3250,2,0.0001251391192091558,4.52135193049302e-19,9
3251,3251,1,0.0001251391192091558,1.27222183384028e-18,1
3252,3252,2,0.0001251391192091558,6.695579456334984e-19,9
3253,3253,3,0.000276968113361668,2.411308355378074e-18,2
3254,3254,5,0.00020870363920254078,-3.2878900571610653e-18,51
3255,3255,1,0.00020743609348087454,1.909102263370954e-18,1
3256,3256,2,0.00015282136695119117,8.225284888403364e-19,8
3257,3257,2,0.00015282136695119117,8.017761769739125e-19,6
3258,3258,4,0.000243454706018138,-1.2223669088006966e-18,7
3259,3259,1,0.000178633691014737,3.369152181587621e-19,1
3260,3260,2,0.000178633691014737,1.8304309443824059e-19,2
379,379,7,0.00013461684437417036,-1.9387315743161594e-17,5
3261,3261,1,0.0001361279126482057,-6.446104515728617e-18,1
3262,3262,1,0.0001361279126482057,-5.884892300627034e-18,1
3263,3263,4,0.0001322884028846921,-4.069261715495972e-18,5
385,385,3,0.00010580992629068478,4.0327619300029874e-19,10
567,567,3,0.00019953428707691285,-3.67097571307002e-18,4
3264,3264,3,0.000137570724343998,-4.221164161620142e-19,9
386,386,11,0.00010751139761496943,-4.2026058133928386e-19,34
3266,3266,1,0.00011549161962438888,1.2521701782095123e-18,1
642,642,3,0.0001807538663295606,4.779042426536186e-18,1
3265,3265,3,0.00015063872138826277,1.2172158889884726e-17,3
387,387,1,0.00010580992629068478,1.0553896946959233e-19,2
