Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,In_reach,Out_reach,Outgoing Risk (Inreach),Incoming Risk (Outreach)
2271,globals-0.3.35,1,3.50E-05,0,0.84431688,3,1,2.28678781,0.84431688
8407,optimize-images-1.5.1,4,3.80E-05,0.00048,0.657419003,4,3,2.285048053,2.008872053
12328,gtsocket-0.1,2,3.50E-05,0,0.695188194,3,1,2.282773721,0.695188194
12779,iamq-0.0.1,2,3.50E-05,0,0.831821937,3,1,2.28262214,0.831821937
10903,glud-0.3.3,2,3.50E-05,0,0.83148947,3,1,2.282533577,0.83148947
6504,hawkins-0.3.1,1,3.50E-05,0,0.832044045,3,1,2.281794737,0.832044045
8204,hwd-0.3,2,3.50E-05,0,0.710779697,3,1,2.281466116,0.710779697
6060,python-ffmpeg-2.0.4,3,3.90E-05,0.00046,0.789539167,3,2,2.280131857,1.637138952
8776,spruce-types-0.1.1,3,6.50E-05,0.00046,0.758241235,3,2,2.27469232,1.589991385
11854,httpstatuspuppet-1.0.1,2,3.50E-05,0,0.695413365,3,1,2.274441534,0.695413365
7603,graph-scheduler-1.1.1,3,3.50E-05,0,0.65768802,4,1,2.274376041,0.65768802
6945,hebrew-python-0.1.7,1,3.50E-05,0,0.831711628,3,1,2.271965693,0.831711628
4335,google-resumable-media-1.3.3,3,4.30E-05,0.00048,0.74753947,3,3,2.268120442,2.273280632
10715,hit-acs-20.1.0,2,3.50E-05,0,0.836367163,3,1,2.267234357,0.836367163
8218,pap-logger-0.0.9,3,4.20E-05,0.00046,0.710834853,3,2,2.267224308,1.421745686
3239,monaxhyd-0.2.1,2,5.60E-05,0.00048,0.675910433,3,3,2.266899905,2.02669066
3419,zope-lifecycleevent-4.4,9,5.20E-05,0.00306,0.684935521,4,16,2.26653529,10.87914097
5179,config2py-0.1.2,3,5.40E-05,0.00052,0.695198075,3,5,2.266188227,3.558206631
12222,guide-0.0.8,2,3.50E-05,0,0.695046757,3,1,2.266036909,0.695046757
2762,pyinstaller-5.8.0,4,4.00E-05,0.00048,0.477930654,4,4,2.265908982,2.492854395
5587,pyinstaller-5.10.1,5,5.20E-05,0.00091,0.477930654,4,3,2.265908982,1.937264773
629,proto-plus-1.22.2,164,0.001502,0.0753,0.671641247,3,204,2.265044641,155.7202963
9799,hpilo-exporter-0.4.5,2,3.50E-05,0,0.799772864,3,1,2.264644667,0.799772864
5789,graphiteudp-0.0.6,2,3.50E-05,0,0.684757888,3,1,2.26395354,0.684757888
11757,graphscraper-0.5.0,1,3.50E-05,0,0.8317045,4,1,2.26260355,0.8317045
5535,hfinger-0.2.1,2,3.50E-05,0,0.836605807,3,1,2.261971022,0.836605807
5813,hw101-0.2.0,2,3.50E-05,0,0.831817234,3,1,2.261907722,0.831817234
3054,imapclient-2.2.0,5,4.40E-05,0.00139,0.74342947,3,4,2.260248192,3.004268618
2219,mouseinfo-0.1.3,3,4.70E-05,0.00057,0.832731504,3,7,2.259633962,5.687338129
4658,hotworker-0.2.0,2,3.50E-05,0,0.831981146,3,1,2.259597678,0.831981146
12027,gpumeter-1.0.3,1,3.50E-05,0,0.847552299,3,1,2.259260457,0.847552299
4603,pygrib-2.1.4,4,4.00E-05,0.00091,0.756414815,4,3,2.257864813,2.119984611
4794,huzzer-0.1.2,2,3.50E-05,0,0.831523833,3,1,2.257324561,0.831523833
11950,graphql-schema-diff-1.2.4,2,3.50E-05,0,0.820523625,3,1,2.257092037,0.820523625
7849,googkit-0.2.0,1,3.50E-05,0,0.683345838,3,1,2.256769298,0.683345838
1874,mail-parser-3.15.0,3,3.80E-05,0.00046,0.899866993,3,2,2.256578042,1.731560962
1918,gradient-utils-0.5.0,4,3.70E-05,0.00046,0.778338456,4,2,2.255617904,1.544461912
5306,zope-testrunner-6.0,4,4.50E-05,0.00048,0.673716195,4,3,2.254941054,2.118186848
1211,hall-0.1.13,2,3.50E-05,0,0.831602556,3,1,2.254377673,0.831602556
6028,wos-0.2.7,3,3.80E-05,0.00046,0.73099289,3,2,2.253435225,1.512282605
4112,gpravada-helloworld-0.0.1,1,3.50E-05,0,0.862832565,3,1,2.252639079,0.862832565
5616,tzlocal-2.1,5,4.80E-05,0.00142,0.67877519,3,5,2.252355564,3.614629167
8304,mock-alchemy-0.2.6,2,3.60E-05,0.00046,0.818673725,4,2,2.249572775,1.680237366
2977,repoze-sendmail-4.4.1,4,4.60E-05,0.0005,0.671641247,4,4,2.249352387,3.087025634
3076,fire-0.5.0,27,0.000256,0.01152,0.731770395,3,31,2.248503922,24.23954749
378,pywavelets-1.4.1,13,0.000112,0.0046,0.681690973,7,91,2.247054415,66.69138244
1934,zope-schema-7.0.1,27,0.000184,0.01331,0.663786203,4,60,2.245385972,41.3095442
1365,hoser-0.0.5,2,3.50E-05,0,0.711037574,3,1,2.245115015,0.711037574
7159,cattrs-22.1.0,3,4.00E-05,0.0005,0.743856859,3,4,2.244632298,3.037611334
1214,guidata-2.3.1,2,4.00E-05,0.00046,0.797306137,3,2,2.24452202,1.580698093
8182,huey-stubs-0.0.2,2,3.50E-05,0,0.831831775,3,1,2.243548724,0.831831775
2547,versions-1.3.0,3,3.90E-05,0.00046,0.756943407,3,2,2.24330061,1.467948671
6500,great-text-0.2.1,2,3.50E-05,0,0.812086498,3,1,2.242051911,0.812086498
4036,hyrepl-0.1.1,1,3.50E-05,0,0.650806105,3,1,2.241795577,0.650806105
6564,3d-wallet-generator-0.2.0,2,3.50E-05,0,0.694831702,3,1,2.241605122,0.694831702
10977,hpcc-i-spark-0.1.1,2,3.50E-05,0,0.83180162,3,1,2.241195358,0.83180162
11558,hydro-serving-grpc-3.0.3,2,3.50E-05,0,0.77131234,3,1,2.239655284,0.77131234
10236,heptools-1.0,2,3.50E-05,0,0.847727795,3,1,2.239334125,0.847727795
9300,hpman-0.13.0,2,4.20E-05,0.00046,0.684180514,3,2,2.238793223,1.368326202
12994,graphlogger-0.0.1,1,3.50E-05,0,0.831923429,3,1,2.238238128,0.831923429
10195,helloworld-msusol-0.0.2,1,3.50E-05,0,0.847870248,3,1,2.237676762,0.847870248
6425,helloworldfromodou-0.0.1,1,3.50E-05,0,0.847669327,3,1,2.237475841,0.847669327
9655,helloworld-vk-0.0.1,1,3.50E-05,0,0.847654867,3,1,2.237461381,0.847654867
13294,hithere-0.0.1,1,3.50E-05,0,0.847649136,3,1,2.23745565,0.847649136
12997,helloworld-jia-0.0.4,1,3.50E-05,0,0.847582774,3,1,2.237389288,0.847582774
11847,hrot-cli-tools-1.0.0,2,3.50E-05,0,0.831910164,3,1,2.236962414,0.831910164
5842,glim-0.11.2,3,4.10E-05,0.00046,0.806426122,3,2,2.236391535,1.638424313
3973,grpc-powergatec-lient-1.1.1,2,3.50E-05,0,0.767205375,3,1,2.235548319,0.767205375
3113,hedgehog-platform-0.2.0,4,7.20E-05,0.00091,0.831755961,3,3,2.235460005,2.494792606
10876,hmrb-1.2.1,2,3.50E-05,0,0.668438173,3,1,2.235103672,0.668438173
4500,zope-size-4.4,5,3.80E-05,0.00105,0.690903121,4,10,2.234543099,6.57526486
9883,grpc-powergate-client-2.6.2,2,3.50E-05,0,0.765091802,3,1,2.233434746,0.765091802
6236,py-linq-1.4.0,3,4.50E-05,0.00046,0.801269489,3,2,2.231320097,1.648326537
9107,ffpuppet-0.9.2,3,3.90E-05,0.00046,0.92243158,3,2,2.230240263,1.843990483
3047,gsub-0.1.5,2,3.50E-05,0,0.683874445,3,1,2.228359687,0.683874445
10101,graph2img-1.2.16,1,3.50E-05,0,0.694932493,4,1,2.22808835,0.694932493
8005,hstk-4.6.6.0,2,3.50E-05,0,0.683438676,3,1,2.227923918,0.683438676
8726,bluetooth-sensor-state-data-1.6.1,3,4.20E-05,0.00046,0.684046489,3,2,2.227356636,1.351971578
6412,haipproxy-0.11.6,2,3.50E-05,0,0.791189345,3,1,2.226820835,0.791189345
10649,helloworld-notha99y-0.0.1,1,3.50E-05,0,0.83661758,3,1,2.226424094,0.83661758
8209,hanmatek-psu-1.1.1,1,3.50E-05,0,0.957392396,3,1,2.225617622,0.957392396
9553,hi-dateinfer-0.4.6,2,3.50E-05,0,0.794713225,3,1,2.224947881,0.794713225
13541,urlnormalizer-1.2.5,3,3.60E-05,0.00046,0.725574864,3,2,2.224364024,1.377857329
5044,goss-config-gen-1.3.0,2,3.50E-05,0,0.847592792,3,1,2.223741629,0.847592792
12256,graystruct-0.1.1,2,3.50E-05,0,0.83185468,3,1,2.222171714,0.83185468
10687,cmeel-assimp-5.2.5,2,4.20E-05,0.00046,0.710833284,3,2,2.22198165,1.339169589
10688,cmeel-octomap-1.9.8.1,2,4.20E-05,0.00046,0.710692767,3,2,2.221841133,1.339029072
2514,cmd-utils-1.0.0,2,4.50E-05,0.00046,0.831817795,3,2,2.221624309,1.663467384
4893,pydgraph-21.3.2,5,0.000102,0.00139,0.751431998,3,5,2.219774942,3.637791839
8734,itk-registration-5.3.0,2,4.00E-05,0.00048,0.48494467,5,3,2.219310588,1.657072977
2238,zope-tal-5.0.1,7,5.30E-05,0.00203,0.674278794,4,14,2.217918772,9.781154296
12058,py-moneyed-2.0,3,4.60E-05,0.00048,0.743341486,3,3,2.217757567,2.301211412
1740,blessed-1.20.0,14,0.000218,0.00591,0.755107973,3,42,2.217660015,30.46983152
1501,pypandoc-1.2.0,4,5.00E-05,0.00046,0.726874952,4,2,2.217362109,1.437336436
7917,htpasswd-2.3,1,3.50E-05,0,0.668937566,3,1,2.217173222,0.668937566
7141,i3minator-0.0.4,2,3.50E-05,0,0.82117751,3,1,2.217094291,0.82117751
577,partd-1.4.0,5,5.20E-05,0.00211,0.759813236,3,117,2.216785388,84.28379403
8735,itk-segmentation-5.3.0,2,4.00E-05,0.00048,0.481987679,5,3,2.216353597,1.654115986
8874,histogrammar-1.0.33,3,3.50E-05,0,0.781405148,4,1,2.216342671,0.781405148
1166,honeybee-schema-1.42.0,2,4.70E-05,0.00048,0.798477307,3,4,2.216157547,3.08288283
1603,hackwork-gayson-0.0.3,2,3.50E-05,0,0.710720365,3,1,2.215809499,0.710720365
7491,python-socketio-4.6.1,3,5.20E-05,0.00048,0.721468629,3,3,2.215281941,2.212016171
3303,gunit-0.1.58,1,3.50E-05,0,0.819241243,3,1,2.214268787,0.819241243
8337,acquisition-5.0,5,4.20E-05,0.00146,0.710071401,4,6,2.213935622,4.086582017
12449,stackeddag-0.3.4,2,4.50E-05,0.00046,0.747337743,3,2,2.213162755,1.442509773
12401,graphql-sqlalchemy-0.6.1,2,3.50E-05,0,0.831576505,4,1,2.212686764,0.831576505
6395,tkutil-0.0.8,3,5.50E-05,0.00096,0.758301846,3,4,2.211241764,2.906675045
3604,heroprotocol-2.55.3.89754,2,3.50E-05,0,0.656539979,3,1,2.211158119,0.656539979
8853,uncurl-0.0.11,3,4.10E-05,0.00046,0.696811915,3,2,2.210482487,1.543797226
11559,grizzlies-0.1.6,1,3.50E-05,0,0.685134309,3,1,2.210117557,0.685134309
6270,psygnal-0.9.0,4,4.50E-05,0.00096,0.787258229,3,5,2.209975525,3.810656287
3674,grafana-alerts-1.0.0.dev7,2,3.50E-05,0,0.671641247,3,1,2.209784104,0.671641247
239,html5lib-1.1,44,0.000455,0.01969,0.728121567,3,68,2.207471219,52.27355569
4379,html5lib-1.0.1,4,5.10E-05,0.00091,0.728121567,3,3,2.207471219,2.121355337
7266,gypp-1.1.2,2,3.50E-05,0,0.832504673,3,1,2.206979262,0.832504673
10705,gobits-1.0.9,1,3.50E-05,0,0.798937954,3,1,2.206198424,0.798937954
2345,git-x-0.3.202210210300,2,3.50E-05,0,0.811684232,3,1,2.205921951,0.811684232
12394,glados-alpha-3.0,2,3.50E-05,0,0.695154388,3,1,2.205188401,0.695154388
3467,testtools-2.6.0,5,6.70E-05,0.00142,0.758420375,3,8,2.204084076,5.457533248
1971,tdigest-0.5.2.2,4,4.20E-05,0.00098,0.69973772,3,5,2.204069487,3.804246117
8385,abcd-0.3.0,2,3.50E-05,0,0.675684134,3,1,2.204057297,0.675684134
7869,greendns-0.9.14,2,3.50E-05,0,0.821996951,3,1,2.203581566,0.821996951
13526,graphwfc-0.9.4,1,3.50E-05,0,0.695054511,3,1,2.203565874,0.695054511
10810,hdlcontroller-0.4.1,2,3.50E-05,0,0.821635935,3,1,2.203339231,0.821635935
1986,zope-deferredimport-4.4,8,6.10E-05,0.00295,0.68766375,4,15,2.201833483,10.42339498
8065,hicli-2.0.0,2,3.50E-05,0,0.831663757,3,1,2.200241997,0.831663757
4963,hy-0.24.0,5,9.30E-05,0.00139,0.805366036,3,4,2.19915131,3.103319215
91,eth-hash-0.5.1,11,0.000197,0.0049,0.627676632,3,55,2.197973844,35.8185087
5991,glinda-1.0.1,2,3.50E-05,0,0.836280101,3,1,2.1979103,0.836280101
10142,gittyleaks-0.0.31,2,3.50E-05,0,0.795909188,3,1,2.197483267,0.795909188
2802,i-am-groot-0.1.3,2,3.50E-05,0,0.831819275,3,1,2.195012477,0.831819275
5719,i3-cycle-1.0,1,3.50E-05,0,0.683885063,3,1,2.192582409,0.683885063
12033,golden-borders-1.2.0,2,3.50E-05,0,0.710949865,3,1,2.192382905,0.710949865
359,gymnasium-0.26.3,4,3.60E-05,0.00059,0.515667102,4,8,2.190166204,5.37132382
5884,simple-multiprocessing-0.0.15,4,5.70E-05,0.00096,0.758109565,3,4,2.189974881,2.888049236
11315,htm-pyx-0.1.0.dev0,2,3.50E-05,0,0.671641247,3,1,2.189706947,0.671641247
1075,thrift-0.16.0,11,0.000144,0.00427,0.671641247,3,17,2.188459969,12.25998022
4161,qdarkstyle-3.1,3,4.00E-05,0.00091,0.740389164,3,3,2.187605047,2.337612404
8001,glypy-0.12.4,3,3.80E-05,0.00046,0.670150267,3,2,2.187568658,1.485177226
6089,glypy-1.0.8,2,3.50E-05,0,0.670150267,3,1,2.187568658,0.670150267
9797,abci-0.8.3,2,3.50E-05,0,0.644252847,3,1,2.186211646,0.644252847
8003,global-lru-cache-1.0,2,3.50E-05,0,0.831887842,3,1,2.186116922,0.831887842
6067,psycopg-3.1.8,3,4.60E-05,0.00048,0.796792606,3,3,2.18585348,2.165386453
12144,hydrosolver-0.1,3,3.50E-05,0,0.695227752,4,1,2.185433267,0.695227752
11417,hicues-0.1.0,2,3.50E-05,0,0.831832268,3,1,2.184359728,0.831832268
12195,gopen-0.6.6,2,3.50E-05,0,0.831640011,3,1,2.183521312,0.831640011
8845,irc3-1.1.9,3,4.50E-05,0.00046,0.745855547,3,2,2.182603468,1.577382949
7935,validators-0.13.0,3,3.90E-05,0.00046,0.670220531,3,2,2.182359092,1.497870594
674,astunparse-1.6.3,7,0.000105,0.00343,0.780478426,3,59,2.182332256,45.44848413
10079,graph-db-0.0.12,2,3.50E-05,0,0.832679102,3,1,2.18085037,0.832679102
200,bleach-6.0.0,13,8.40E-05,0.00586,0.700609564,3,112,2.179959216,79.16101186
11360,bleach-5.0.0,4,3.80E-05,0.00098,0.700609564,3,9,2.179959216,5.561592059
11519,bleach-5.0.1,5,5.20E-05,0.00142,0.700609564,3,5,2.179959216,3.620141518
4065,bleach-3.1.0,4,4.50E-05,0.00096,0.700609564,3,4,2.179959216,2.640489293
7543,adafruit-gpio-1.0.3,4,6.70E-05,0.00094,0.637040932,3,3,2.179154283,1.992754177
9102,graphql-python-0.0.1,2,3.50E-05,0,0.847067732,3,1,2.178747407,0.847067732
12982,quiz-0.3.2,3,6.50E-05,0.00046,0.784024475,3,2,2.17744448,1.494984493
7593,jiwer-2.6.0,3,4.10E-05,0.00046,0.786388069,3,2,2.17522355,1.734949059
11149,growlog-0.4.2,2,3.50E-05,0,0.804879291,3,1,2.173457531,0.804879291
984,python-levenshtein-0.20.9,12,0.0002,0.00543,0.830421152,3,31,2.173066427,23.95076573
10284,python-easyconfig-0.1.7,3,4.40E-05,0.00048,0.83135264,3,3,2.17226436,2.472078866
3425,scikit-surgeryimage-0.10.1,4,4.00E-05,0.00048,0.667353209,4,3,2.171001501,2.002770768
3183,merkle-tree-stream-0.0.1a5,3,5.00E-05,0.00046,0.671641247,3,2,2.17082862,1.343282494
12218,allure-python-commons-2.13.1,3,6.80E-05,0.00048,0.736197466,3,3,2.17073924,2.431424881
8789,hanlp-restful-0.0.23,1,3.50E-05,0,0.749465118,3,1,2.170297736,0.749465118
2392,formatblock-0.4.1,3,4.10E-05,0.00046,0.711337015,3,2,2.168608291,1.42238931
3329,hanlp-trie-0.0.5,2,3.80E-05,0.00046,0.747696721,3,2,2.168529339,1.419337968
6520,qtmodern-0.2.0,3,5.50E-05,0.00091,0.720809775,3,3,2.168025658,2.243728131
11605,py-mld-1.0,3,4.00E-05,0.00046,0.68406727,3,2,2.16771793,1.378728304
11607,hdwallets-0.1.2,1,3.50E-05,0,0.805074141,3,1,2.167376536,0.805074141
9953,gkutils-0.2.22,2,3.50E-05,0,0.830671184,3,1,2.167333024,0.830671184
10320,hc-sr04-0.3.1,1,3.50E-05,0,0.831731291,3,1,2.166030072,0.831731291
5283,typedtuple-0.1.1,3,4.80E-05,0.00048,0.75829074,3,3,2.165835842,2.149745582
9451,hparams-0.3.0,1,3.50E-05,0,0.831673646,3,1,2.16559966,0.831673646
6792,hipster-3.0.5,1,3.50E-05,0,0.831359089,3,1,2.165333455,0.831359089
27,scipy-1.10.1,819,0.006276,0.396154,0.337577653,8,1365,2.163835002,1006.16324
5881,jsoncodable-0.1.7,3,4.20E-05,0.00046,0.710526997,3,2,2.1637667,1.421412877
3124,grpc-helper-api-2.0.4,3,4.20E-05,0.00046,0.694904723,3,2,2.163247667,1.385853672
11916,sarif-om-1.0.4,3,4.00E-05,0.00046,0.66267653,3,2,2.161863903,1.337786304
4804,hamstercage-0.2.0,2,3.50E-05,0,0.82067234,3,1,2.160296249,0.82067234
13179,gtag-0.0.43,1,3.50E-05,0,0.804177287,3,1,2.159888117,0.804177287
12688,highlander-one-0.2.2,2,3.50E-05,0,0.805826354,3,1,2.157865172,0.805826354
13544,h5logger-0.0.1,2,3.50E-05,0,0.847738948,4,1,2.157626392,0.847738948
10049,hdf5-vds-check-1.0,1,3.50E-05,0,0.847639949,4,1,2.157527393,0.847639949
9951,hup-0.9.2,2,3.50E-05,0,0.695180976,3,1,2.156510154,0.695180976
8566,gravipy-0.2.0,1,3.50E-05,0,0.968302864,3,1,2.156265153,0.968302864
5033,clvm-0.9.7,3,5.80E-05,0.00094,0.773215488,3,3,2.155701699,2.209228288
11198,grappa-0.1.12,3,5.00E-05,0.00046,0.788923127,3,2,2.155494326,1.48394678
10015,grappa-1.0.1,2,3.50E-05,0,0.788923127,3,1,2.155494326,0.788923127
6084,gkdbnf-0.4.2,2,3.50E-05,0,0.695114497,3,1,2.148653616,0.695114497
2084,handwrite-0.3.1,2,3.50E-05,0,0.672569933,5,1,2.147256129,0.672569933
6275,mat73-0.60,3,3.70E-05,0.00046,0.836594318,4,2,2.146481762,1.515294827
9046,fdm-0.4.1,4,5.60E-05,0.00119,0.695919923,4,11,2.144776119,8.755077162
5336,autopep8-2.0.2,7,6.80E-05,0.00231,0.731627983,3,6,2.144758773,4.302002058
8703,google-talent-katon-direct-0.0.7,2,3.50E-05,0,0.7539629,3,1,2.141692327,0.7539629
9425,hdf5matfile-0.4.1,2,3.50E-05,0,0.831729961,4,1,2.141617405,0.831729961
2350,h5nav-0.1.6,2,3.50E-05,0,0.831616127,4,1,2.141503571,0.831616127
11614,hiss-cli-0.0.6,1,3.50E-05,0,0.710116,4,1,2.14101505,0.710116
7260,tasklogger-1.2.0,2,3.90E-05,0.00046,0.7311878,3,2,2.140250189,1.384347043
408,ghome-foyer-api-1.0.0,4,7.00E-05,0.00091,0.671641247,3,3,2.139984191,2.131666164
6215,grpcio-health-checking-1.53.0,4,4.00E-05,0.00091,0.671641247,3,3,2.139984191,2.459128882
2382,grpcio-channelz-1.53.0,3,5.00E-05,0.00046,0.671641247,3,2,2.139984191,1.464993835
6123,access-parser-0.0.4,2,3.50E-05,0,0.820929674,3,1,2.13938017,0.820929674
11574,homeeasy-0.0.8,2,3.50E-05,0,0.83170116,3,1,2.137516365,0.83170116
4567,gpglib-0.1.1,2,3.50E-05,0,0.812818858,3,1,2.136872284,0.812818858
12235,autoflake-1.5.3,3,3.80E-05,0.00046,0.759972728,3,2,2.136718426,1.558371577
11635,traitsui-7.4.3,7,7.20E-05,0.0024,0.641086631,3,7,2.135710243,4.667238975
1659,guietta-1.6.0,1,3.50E-05,0,0.789933651,3,1,2.133216145,0.789933651
9514,graphql-core-0.5.3,3,5.00E-05,0.00046,0.609022286,3,2,2.132629081,1.438491615
3218,textfsm-1.1.2,4,8.00E-05,0.00098,0.702461172,3,5,2.13251178,3.578220445
222,html-jumping-0.2.4,1,3.50E-05,0,0.83232772,3,1,2.130169049,0.83232772
10014,heospy-0.2.7,2,3.50E-05,0,0.699688577,3,1,2.129739185,0.699688577
7487,glosarium-1.2,1,3.50E-05,0,0.831885266,3,1,2.129726595,0.831885266
4664,cachier-1.2.4,3,4.50E-05,0.00046,0.772170926,3,2,2.128178141,1.514175336
13086,gotm-1.0.4,2,3.50E-05,0,0.831768596,3,1,2.127881773,0.831768596
4817,hatasmota-0.6.4,2,3.50E-05,0,0.651156166,3,1,2.127838033,0.651156166
5357,hitchtrigger-0.2,2,3.50E-05,0,0.8319004,3,1,2.127649752,0.8319004
8229,gituser-0.1,1,3.50E-05,0,0.820882986,3,1,2.127051419,0.820882986
10242,mongomock-2.3.1,3,4.20E-05,0.00046,0.696552973,3,2,2.126603581,1.364834949
5836,graphics-py-extra-0.2.0,2,3.50E-05,0,0.696129686,3,1,2.126061094,0.696129686
13101,greeclimate-1.4.1,2,3.50E-05,0,0.664310921,3,1,2.125876671,0.664310921
9313,restlib2-0.4.3,3,5.30E-05,0.00048,0.822137165,3,3,2.125482865,2.366229308
439,redis-4.5.4,53,0.00066,0.02387,0.790196394,3,73,2.125271037,55.65155295
2099,questionary-1.10.0,3,4.80E-05,0.00091,0.88702411,3,3,2.124937968,2.541473483
9187,mcstatus-10.0.2,3,6.50E-05,0.00046,0.607351359,3,2,2.124842551,1.439168757
6651,openpyxl-3.0.2,3,3.90E-05,0.00046,0.671641247,3,2,2.124410145,1.519484442
7380,openpyxl-2.6.4,3,3.70E-05,0.00046,0.671641247,3,2,2.124410145,1.315118426
12668,openpyxl-3.0.3,3,3.70E-05,0.00046,0.671641247,3,2,2.124410145,1.463589902
7617,unyt-2.9.5,4,7.20E-05,0.00091,0.675383648,4,3,2.124239844,2.218168727
3347,bleak-0.20.1,8,0.000109,0.00281,0.72367936,3,9,2.124018661,6.723913339
13032,mdit-py-plugins-0.2.8,2,3.60E-05,0.00048,0.659930941,3,3,2.123939265,1.908171109
12247,progressbar2-3.51.3,4,4.10E-05,0.00094,0.735638779,3,3,2.122261869,2.054071461
13554,progressbar2-3.55.0,3,4.00E-05,0.00046,0.735638779,3,2,2.122261869,1.390736566
3395,h5hep-0.9,2,3.50E-05,0,0.812243529,4,1,2.122130973,0.812243529
11649,grandexchange-0.1.1,2,3.50E-05,0,0.83179811,3,1,2.122051828,0.83179811
12340,h5writer-0.6.0,1,3.50E-05,0,0.811366036,4,1,2.12125348,0.811366036
2552,face-20.1.1,5,5.50E-05,0.00144,0.67497228,3,6,2.120986792,4.127141868
4371,asn1tools-0.166.0,3,3.90E-05,0.00048,0.757246772,3,3,2.120833483,2.421909242
12232,h5preserve-0.18.2,1,3.50E-05,0,0.80988742,4,1,2.119774864,0.80988742
11967,abqpy-2023.4.4,2,3.50E-05,0,0.613007228,3,1,2.119299623,0.613007228
2151,graph-progression-0.0.2,1,3.50E-05,0,0.695216714,3,1,2.118748479,0.695216714
10963,hocr-tools-1.1.1,3,3.50E-05,0,0.767105837,4,1,2.118624994,0.767105837
8698,honeybadger-0.1.2,3,4.20E-05,0.00046,0.759467357,3,2,2.118376598,1.591187636
10422,honeybadger-0.15.2,2,3.50E-05,0,0.759467357,3,1,2.118376598,0.759467357
11756,hexsticker-1.2.0,2,3.50E-05,0,0.941670803,3,1,2.117828191,0.941670803
7807,python-keyczar-0.716,3,5.40E-05,0.00048,0.671641247,3,3,2.117649625,2.303815419
8153,python-keyczar-0.71rc0,3,5.00E-05,0.00046,0.671641247,3,2,2.117649625,1.343282494
2384,xds-protos-0.0.11,3,4.90E-05,0.00048,0.649163248,3,3,2.117506192,2.235840183
9763,http-process-proxy-0.0.10,2,3.50E-05,0,0.833027227,3,1,2.11729882,0.833027227
155,cffi-1.15.1,74,0.00673,0.04071,0.671641247,3,4397,2.117219597,3256.558685
8331,hpc-scheduler-0.1.2,1,3.50E-05,0,0.695165429,3,1,2.116840549,0.695165429
589,ffmpeg-python-0.2.0,7,7.90E-05,0.00233,0.773170421,3,8,2.116452915,6.154440444
236,helloworld-ashcoder-0.0.1,1,3.50E-05,0,0.726215776,3,1,2.11602229,0.726215776
7500,aalpy-1.3.1,1,3.50E-05,0,0.65000085,3,1,2.115825862,0.65000085
2951,websocket-client-0.57.0,5,4.50E-05,0.00139,0.598535156,3,5,2.115353878,3.671695674
4176,websocket-client-0.56.0,6,7.50E-05,0.00185,0.598535156,3,5,2.115353878,3.391856267
10165,pybgen-0.7.1,4,4.20E-05,0.0005,0.694630931,4,4,2.114903021,2.853171509
1463,python-xlib-0.33,8,0.000508,0.00329,0.597369122,3,32,2.114187844,23.67873216
12774,grfs-0.1.1,2,3.50E-05,0,0.831895399,3,1,2.112287871,0.831895399
13279,jsonschema-4.7.2,3,4.80E-05,0.00064,0.566904786,3,11,2.111941838,7.337337408
11724,jsonschema-4.1.2,3,3.60E-05,0.00046,0.566904786,3,2,2.111941838,1.362623828
2348,holiday-checkup-0.1,2,3.50E-05,0,0.695305464,3,1,2.111861349,0.695305464
8943,gwf-1.7.2,3,6.50E-05,0.00046,0.661838625,3,2,2.10948789,1.388015788
10830,bios-0.1.2,3,3.90E-05,0.00046,0.832155653,3,2,2.109353576,1.656836306
